SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,correct_responses,total_trials,FeedbackRoutine2.started,FeedbackText2.started,FeedbackRoutine2.stopped,FeedbackText2.stopped,TransitionRoutine.started,accuracy,nextRoutine,TransitionRoutine.stopped,TestPhase1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,0.01163424999685958,0.012020458991173655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
,,,,,,,,,,,,,,,,,,,,,,,0.012035374995321035,0.018333333980990574,0.018333333980990574,0.6971433750004508,2,0.6383762920158915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6971715839754324,0.7587190839985851,5.692511417000787,5.701945125653098,5.692511417000787,5.752005958987866,10.698123333659412,15.68560170897399,15.68560170897399,15.692774750001263,15.702268375640658,15.692774750001263,20.70029491666743,25.69752829198842,25.69752829198842,25.69752829198842,25.706572666651724,25.69752829198842,30.706804166639145,35.68398316699313,35.68398316699313,35.68398316699313,35.69699008364502,35.68398316699313,40.69921579165772,45.68102883399115,45.68102883399115,45.67024574999232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.67026391698164,45.687685874989256,50.73712316699675,50.67136416697758,,,,,,,,,,,,,,,,,,,,,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.67138591699768,50.67152045900002,,,,,,,,,,,,,,,,,,,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,,,,,0,0,0,28,,,,,50.73712316699675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.70996183398529,50.73712316699675,50.73712316699675,50.73712316699675,50.73712316699675,50.73778766665879,50.73712316699675,50.73712316699675,53.26875399998971,Correct! صحیح است,2,2.524625833000755,None,0,1,53.27427787499619,53.293910458975006,55.280899249977665,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-18-Per.wav,Speaker1,گوینده ۱,,,,,0,1,1,17,,,,,55.30324008397292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.28106437498354,55.30324008397292,55.30324008397292,55.30324008397292,55.30324008397292,55.297535083667995,55.30324008397292,55.30324008397292,57.55662241697428,Correct! صحیح است,1,2.2516322910087183,None,0,2,57.56180762499571,57.573304958990775,59.56061249997583,59.58720591699239,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,,,,,0,2,2,64,,,,,59.58720591699239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.561379291990306,59.58720591699239,59.58720591699239,59.58720591699239,59.58720591699239,59.592581500307034,59.58720591699239,59.58720591699239,62.214276958984556,Correct! صحیح است,4,2.62598350000917,None,0,3,62.218524374999106,62.230007499980275,64.21992933397996,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,0,3,3,42,,,,,64.24460112498491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.22050012499676,64.24460112498491,64.24460112498491,64.24460112498491,64.24460112498491,64.25312162531966,64.24460112498491,64.24460112498491,66.161590624979,Correct! صحیح است,3,1.9107678750006016,None,0,4,66.16539966699202,66.17647574999137,68.15934908398776,68.18221174998325,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,,,,,0,4,4,0,,,,,68.18221174998325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.15951262498857,68.18221174998325,68.18221174998325,68.18221174998325,68.18221174998325,68.19249483332581,68.18221174998325,68.18221174998325,70.22570166699006,Correct! صحیح است,1,2.0352297500066925,None,0,5,70.22948691700003,70.24063758397824,72.23764333399595,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,,,,,0,5,5,72,,,,,72.26369483399321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.23819762497442,72.26369483399321,72.26369483399321,72.26369483399321,72.26369483399321,72.2708120833345,72.26369483399321,72.26369483399321,73.83667962497566,Correct! صحیح است,4,1.5658613750129007,None,0,6,73.84043899999233,73.85150208399864,75.83744908397784,75.86356924998108,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,,,,,0,6,6,40,,,,,75.86356924998108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.83840541698737,75.86356924998108,75.86356924998108,75.86356924998108,75.86356924998108,75.8698359583291,75.86356924998108,75.86356924998108,77.82268041698262,Correct! صحیح است,3,1.9539226250199135,None,0,7,77.82701220898889,77.83801558398409,79.8267331669922,79.8535429170006,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,,,,,0,7,7,45,,,,,79.8535429170006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.82768562500132,79.8535429170006,79.8535429170006,79.8535429170006,79.8535429170006,79.85927791731277,79.8535429170006,79.8535429170006,81.59078149998095,Correct! صحیح است,3,1.735472792002838,None,0,8,81.59453612499055,81.60614983399864,83.59241437498713,83.61456170899328,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,,,,,0,8,8,36,,,,,83.61456170899328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.59256466699298,83.61456170899328,83.61456170899328,83.61456170899328,83.61456170899328,83.60886904164023,83.61456170899328,83.61456170899328,85.02577520898194,Correct! صحیح است,2,1.3989504580094945,None,0,9,85.02985987497959,85.03810104198055,87.02397374997963,87.04611912497785,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
