SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase3.started,test3_image1.started,test3_image2.started,test3_image3.started,test3_image4.started,test3_sound.started,text_10.started,test3_response_keyboard.started,TestPhase3.stopped,test3_response_keyboard.keys,test3_response_keyboard.rt,test3_response_keyboard.duration,test3_response,test3_image_file1,test3_image_file2,test3_image_file3,test3_image_file4,test3_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,59,0,15,15,38,,,,,110.18598099999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.16268949999903,110.18598099999872,110.18598099999872,110.18598099999872,110.18598099999872,110.19581433333272,110.18598099999872,110.18598099999872,114.42044349999924,Correct! صحیح است,1,1,2,4.22621104099926,None,114.42070933299874,114.43188208299944,116.4172481659989,116.44310462499925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,59,0,16,16,63,,,,,116.44310462499925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.41826604099879,116.44310462499925,116.44310462499925,116.44310462499925,116.44310462499925,116.44974762433279,116.44310462499925,116.44310462499925,120.69303949999994,Correct! صحیح است,1,1,4,4.244466167001519,None,120.6932623749999,120.70402883299903,122.69574858299893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,17,17,8,,,,,122.72202554099931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.6964127909996,122.72202554099931,122.72202554099931,122.72202554099931,122.72202554099931,122.72892516633377,122.72202554099931,122.72202554099931,124.38972691599884,Correct! صحیح است,1,1,1,1.6593578339998203,None,124.39458612499948,124.4067944999988,126.39660404099959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,18,18,40,,,,,126.42048824999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.39677887499965,126.42048824999983,126.42048824999983,126.42048824999983,126.42048824999983,126.42989383333273,126.42048824999983,126.42048824999983,127.7092330409996,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,2,1.2862014580005052,None,127.71306541599915,127.726873874999,129.7218014579994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,19,19,58,,,,,129.74731004099885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.72251454099933,129.74731004099885,129.74731004099885,129.74731004099885,129.74731004099885,129.75494783333357,129.74731004099885,129.74731004099885,131.88445929099908,Correct! صحیح است,1,1,3,2.13407854199977,None,131.88916929100014,131.90252666599918,133.8874166659989,133.910217749999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,20,20,51,,,,,133.910217749999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.8876084579988,133.910217749999,133.910217749999,133.910217749999,133.910217749999,133.90386470766705,133.910217749999,133.910217749999,135.5474376660004,Correct! صحیح است,1,1,3,1.6333426249984768,None,135.55154141599996,135.56314004100022,137.54943958299918,137.5766536659994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,21,21,56,,,,,137.5766536659994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.55028737499924,137.5766536659994,137.5766536659994,137.5766536659994,137.5766536659994,137.58194595833316,137.5766536659994,137.5766536659994,138.72314616599942,Correct! صحیح است,1,1,3,1.1440852079995238,None,138.727183125,138.7382513749999,140.72263745799864,140.74784245800038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,22,22,59,,,,,140.74784245800038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.7232278749998,140.74784245800038,140.74784245800038,140.74784245800038,140.74784245800038,140.75498649933303,140.74784245800038,140.74784245800038,143.82150512499902,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,2,3.0668095420005557,None,143.82169629099917,143.8341539159992,145.81749187499918,145.84030837499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,59,0,23,23,67,,,,,145.84030837499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.81768466599897,145.84030837499995,145.84030837499995,145.84030837499995,145.84030837499995,145.83390499966688,145.84030837499995,145.84030837499995,148.09525204099918,Correct! صحیح است,1,1,4,2.2517454579992773,None,148.0990520409996,148.1106478749989,150.097132375,150.12113099999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,24,24,50,,,,,150.12113099999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.09732304099998,150.12113099999988,150.12113099999988,150.12113099999988,150.12113099999988,150.13025012433224,150.12113099999988,150.12113099999988,151.31683062499906,Correct! صحیح است,1,1,3,1.1871777500000462,None,151.3210084579987,151.33236062499964,153.31664574999922,153.33987791599975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,25,25,9,,,,,153.33987791599975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.31680929100003,153.33987791599975,153.33987791599975,153.33987791599975,153.33987791599975,153.3497842913335,153.33987791599975,153.33987791599975,154.51852387500003,Correct! صحیح است,1,1,1,1.1756573329985258,None,154.52242662499884,154.53333533299883,156.52055220799957,156.54408708299889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,26,26,47,,,,,156.54408708299889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5207048329994,156.54408708299889,156.54408708299889,156.54408708299889,156.54408708299889,156.55364462433369,156.54408708299889,156.54408708299889,158.12949016600032,Correct! صحیح است,1,1,3,1.5783956249997573,None,158.13321499999984,158.1444700409993,160.1292056250004,160.15014895799868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,59,0,27,27,31,,,,,160.15014895799868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.12936062500012,160.15014895799868,160.15014895799868,160.15014895799868,160.15014895799868,160.14558733266702,160.15014895799868,160.15014895799868,162.17078816600042,Correct! صحیح است,1,1,2,2.013368583000556,None,162.1751017079987,162.1837413329995,164.16945595799916,164.19287670799895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,59,0,28,28,30,,,,,164.19287670799895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.16965479099963,164.19287670799895,164.19287670799895,164.19287670799895,164.19287670799895,164.20249529133304,164.19287670799895,164.19287670799895,165.70006366599955,Correct! صحیح است,1,1,2,1.5043547919995035,None,165.70415479099938,165.71541158299988,167.69999237499906,167.72340499999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,59,0,29,29,60,,,,,167.72340499999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.7001673750001,167.72340499999882,167.72340499999882,167.72340499999882,167.72340499999882,167.7331199583337,167.72340499999882,167.72340499999882,169.37054379099936,Correct! صحیح است,1,1,4,1.6447711670007266,None,169.3745071659996,169.38590641599876,171.38226466599917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,59,0,30,30,66,,,,,171.4055250829988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3824426659994,171.4055250829988,171.4055250829988,171.4055250829988,171.4055250829988,171.41556195833306,171.4055250829988,171.4055250829988,173.2201389999991,Correct! صحیح است,1,1,4,1.8098062919998483,None,173.22387883299962,173.23529791599867,175.2210583750002,175.24482466599875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,31,31,55,,,,,175.24482466599875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2212558329993,175.24482466599875,175.24482466599875,175.24482466599875,175.24482466599875,175.25415733333335,175.24482466599875,175.24482466599875,177.4548375409995,Correct! صحیح است,1,1,3,2.2020366659999127,None,177.4586419999996,177.47006154100018,179.45683183300025,179.4816449159989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,59,0,32,32,75,,,,,179.4816449159989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.45778524999878,179.4816449159989,179.4816449159989,179.4816449159989,179.4816449159989,179.4892720413323,179.4816449159989,179.4816449159989,181.0534225829997,Correct! صحیح است,1,1,4,1.5690053340003942,None,181.0573597499988,181.06885929099917,183.05228279099902,183.0754593749989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-2-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,59,0,33,33,21,,,,,183.0754593749989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.05245108300005,183.0754593749989,183.0754593749989,183.0754593749989,183.0754593749989,183.08532558333224,183.0754593749989,183.0754593749989,184.49666745799914,Correct! صحیح است,1,1,2,1.4164449999989301,None,184.50086066599943,184.51243845799945,186.50559174999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,34,34,17,,,,,186.53041612499874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.50618099999883,186.53041612499874,186.53041612499874,186.53041612499874,186.53041612499874,186.538717166332,186.53041612499874,186.53041612499874,187.56305962499937,Correct! صحیح است,1,1,1,1.030575165999835,None,187.56678558299973,187.57758629099953,189.5721385830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,59,0,35,35,26,,,,,189.59538549999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.5723022080001,189.59538549999888,189.59538549999888,189.59538549999888,189.59538549999888,189.60543812433258,189.59538549999888,189.59538549999888,190.9166782079992,Correct! صحیح است,1,1,2,1.3161657079999713,None,190.9217694580002,190.9347652079996,192.91995145799956,192.94323504099884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,59,0,36,36,79,,,,,192.94323504099884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.9201604159989,192.94323504099884,192.94323504099884,192.94323504099884,192.94323504099884,192.95300704133348,192.94323504099884,192.94323504099884,194.2439925409999,Correct! صحیح است,1,1,4,1.2957400830000552,None,194.24790112499977,194.25933995800006,196.25381424999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,37,37,43,,,,,196.27799187500023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.25397766599963,196.27799187500023,196.27799187500023,196.27799187500023,196.27799187500023,196.28710583333356,196.27799187500023,196.27799187500023,198.16752916599944,Correct! صحیح است,1,1,3,1.8880654580007104,None,198.17184537499998,198.18288229099926,200.17350954100039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,59,0,38,38,72,,,,,200.1967252079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.17368420799903,200.1967252079994,200.1967252079994,200.1967252079994,200.1967252079994,200.19013145766647,200.1967252079994,200.1967252079994,201.7292063749992,Correct! صحیح است,1,1,4,1.5290095830005157,None,201.73314579100042,201.74495583299904,203.7284167079997,203.75249633299973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,59,0,39,39,54,,,,,203.75249633299973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.72859587499988,203.75249633299973,203.75249633299973,203.75249633299973,203.75249633299973,203.7614497083328,203.75249633299973,203.75249633299973,205.54787866599872,Correct! صحیح است,1,1,3,1.7936002080004982,None,205.55218533299922,205.56314666599974,207.55108974999894,207.57748587499918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,40,40,1,,,,,207.57748587499918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.55206416599867,207.57748587499918,207.57748587499918,207.57748587499918,207.57748587499918,207.58350966633276,207.57748587499918,207.57748587499918,208.6013487500004,Correct! صحیح است,1,1,1,1.0216336249995948,None,208.60565162499915,208.61647816599907,210.60071516599965,210.6230785409989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,41,41,6,,,,,210.6230785409989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.6008689579994,210.6230785409989,210.6230785409989,210.6230785409989,210.6230785409989,210.61716733266647,210.6230785409989,210.6230785409989,212.1403697909991,Correct! صحیح است,1,1,1,1.5089216669985035,None,212.14440549999927,212.1556276249994,214.14741045799929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,59,0,42,42,24,,,,,214.17228279099982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.14810312499867,214.17228279099982,214.17228279099982,214.17228279099982,214.17228279099982,214.18055024933216,214.17228279099982,214.17228279099982,215.66329525000037,Correct! صحیح است,1,1,2,1.4857750840001245,None,215.66845149999972,215.68046566599878,217.67156141600026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,43,43,0,,,,,217.69645175000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.67225195799983,217.69645175000005,217.69645175000005,217.69645175000005,217.69645175000005,217.7047227493336,217.69645175000005,217.69645175000005,219.32894487500016,Correct! صحیح است,1,1,1,1.631242832998396,None,219.33318662499914,219.34522924999874,221.3301515410003,221.35528587499903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,44,44,11,,,,,221.35528587499903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.33119895799973,221.35528587499903,221.35528587499903,221.35528587499903,221.35528587499903,221.36264133333367,221.35528587499903,221.35528587499903,222.57240108299993,Correct! صحیح است,1,1,1,1.206078167000669,None,222.57727354099916,222.589072666,224.57925041599992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,59,0,45,45,29,,,,,224.6054937079989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.57990187500036,224.6054937079989,224.6054937079989,224.6054937079989,224.6054937079989,224.61240433333347,224.6054937079989,224.6054937079989,225.88534629099922,Correct! صحیح است,1,1,2,1.2719508749996749,None,225.88958295799966,225.89866758300013,227.88544645799993,227.90884274999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,59,0,46,46,16,,,,,227.90884274999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.88564762500027,227.90884274999917,227.90884274999917,227.90884274999917,227.90884274999917,227.91848749933212,227.90884274999917,227.90884274999917,229.1719281659989,Correct! صحیح است,1,1,1,1.2563286250006058,None,229.17574824999974,229.186770332999,231.1821873329991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166961,001,2024-07-03_14h13.58.388,5-32 ready-Group3 English Trained,2024.1.4,None,2024-07-03 14h14.06.243704 +0900,
