SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,47,47,65,,,,,146.08381950000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.05858120800076,146.08381950000148,146.08381950000148,146.08381950000148,146.08381950000148,146.09044350033452,146.08381950000148,146.08381950000148,146.0844591670011,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.005987667000227,None,0,48,146.0847654170011,146.09449400000085,148.08274491700104,148.1040100420014,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,48,48,29,,,,,148.1040100420014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.08294100000057,148.1040100420014,148.1040100420014,148.1040100420014,148.1040100420014,148.09910466666796,148.1040100420014,148.1040100420014,148.3228333750012,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.2088290000010602,None,0,49,148.32670220799992,148.33948725000118,150.32344162499976,150.3445587920014,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,49,49,70,,,,,150.3445587920014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.3235997920001,150.3445587920014,150.3445587920014,150.3445587920014,150.3445587920014,150.3398767916681,150.3445587920014,150.3445587920014,150.4662390829999,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.11865937500078871,None,0,50,150.4704179170003,150.48294266700032,152.46768245800013,152.4922427500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,50,50,54,,,,,152.4922427500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.46784158300034,152.4922427500005,152.4922427500005,152.4922427500005,152.4922427500005,152.48414220866678,152.4922427500005,152.4922427500005,152.49285862500074,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.135421667000628,None,0,51,152.49666741700094,152.50703279200025,154.4930943750005,154.51656654200087,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,51,51,59,,,,,154.51656654200087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.49399766700117,154.51656654200087,154.51656654200087,154.51656654200087,154.51656654200087,154.52549695833346,154.51656654200087,154.51656654200087,154.55343812499996,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.033742417001121794,None,0,52,154.55730833300004,154.5693222080008,156.55357933300002,156.57454599999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,52,52,13,,,,,156.57454599999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.55376962500122,156.57454599999983,156.57454599999983,156.57454599999983,156.57454599999983,156.57003204166747,156.57454599999983,156.57454599999983,156.75609729200005,Correct! صحیح است,1,0.1699363749994518,None,0,53,156.75982620800096,156.77092662500036,158.75678037500074,158.7777299999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,53,53,2,,,,,158.7777299999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.75693704200057,158.7777299999998,158.7777299999998,158.7777299999998,158.7777299999998,158.77324649966639,158.7777299999998,158.7777299999998,158.81984116700005,Correct! صحیح است,1,0.0392857910010207,None,0,54,158.8238054579997,158.83486025000093,160.82613333300105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,54,54,11,,,,,160.85059974999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.8267673749997,160.85059974999967,160.85059974999967,160.85059974999967,160.85059974999967,160.8592714163338,160.85059974999967,160.85059974999967,160.86669087500013,Correct! صحیح است,1,0.013514666999981273,None,0,55,160.87047020800128,160.88124420799977,162.87410433300101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,55,55,9,,,,,162.89923125000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.87480870800027,162.89923125000132,162.89923125000132,162.89923125000132,162.89923125000132,162.9072595413332,162.89923125000132,162.89923125000132,163.07400829200014,Correct! صحیح است,1,0.1657639580007526,None,0,56,163.07832920800138,163.0897274580002,165.08204995800043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,56,56,10,,,,,165.10579712500112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.08270887500112,165.10579712500112,165.10579712500112,165.10579712500112,165.10579712500112,165.11521233333457,165.10579712500112,165.10579712500112,165.15473629200096,Correct! صحیح است,1,0.04585808299998462,None,0,57,165.1586986250004,165.16972162500133,167.15821200000028,167.18251229199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,57,57,48,,,,,167.18251229199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.15875558300104,167.18251229199996,167.18251229199996,167.18251229199996,167.18251229199996,167.19058920833464,167.18251229199996,167.18251229199996,167.30614858300032,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.11811554099949717,None,0,58,167.30993370800024,167.3222045420007,169.31849129200054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,58,58,52,,,,,169.345414333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.31923208300032,169.345414333,169.345414333,169.345414333,169.345414333,169.35165783333338,169.345414333,169.345414333,169.39931487500144,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.049820332998933736,None,0,59,169.40300608300095,169.41506154200033,171.40165825000076,171.42779708300077,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,59,59,7,,,,,171.42779708300077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.40266150000025,171.42779708300077,171.42779708300077,171.42779708300077,171.42779708300077,171.43405733333435,171.42779708300077,171.42779708300077,171.6279916250005,Correct! صحیح است,1,0.19468125000094005,None,0,60,171.63178354200136,171.64286195800014,173.6331454170013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,60,60,6,,,,,173.65652454200062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.63334583300093,173.65652454200062,173.65652454200062,173.65652454200062,173.65652454200062,173.64976924966712,173.65652454200062,173.65652454200062,173.65715291700144,Correct! صحیح است,1,2.2040457500006596,None,0,61,173.66082879200076,173.66915208300088,175.65888008300135,175.680798667001,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,61,61,43,,,,,175.680798667001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.65904604200114,175.680798667001,175.680798667001,175.680798667001,175.680798667001,175.67532066666743,175.680798667001,175.680798667001,175.73199045799993,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.04956658300034178,None,0,62,175.73618183300096,175.74882066700047,177.74234741700093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,62,62,36,,,,,177.7672676250004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.74300691700046,177.7672676250004,177.7672676250004,177.7672676250004,177.7672676250004,177.77552858333416,177.7672676250004,177.7672676250004,177.92349329200079,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.14483704200029024,None,0,63,177.92745129200011,177.93979958300042,179.93423783300022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-17-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,63,63,76,,,,,179.95886725000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.93486412499988,179.95886725000128,179.95886725000128,179.95886725000128,179.95886725000128,179.96739191633475,179.95886725000128,179.95886725000128,180.1151061670007,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.14808799999991606,None,0,64,180.11931833299968,180.13174054200135,182.12358154200047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,64,64,50,,,,,182.14518020800097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.12374066700067,182.14518020800097,182.14518020800097,182.14518020800097,182.14518020800097,182.14021216666723,182.14518020800097,182.14518020800097,182.21792516700043,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.06589208399964264,None,0,65,182.22213250000095,182.23458137499983,184.21919187500134,184.24010125000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,65,65,47,,,,,184.24010125000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.21936854200067,184.24010125000132,184.24010125000132,184.24010125000132,184.24010125000132,184.2356351666679,184.24010125000132,184.24010125000132,184.41613641700133,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.16840749999937543,None,0,66,184.42027462500118,184.4310316250012,186.42515920799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-5-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,66,66,4,,,,,186.44876970800033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.42582050000055,186.44876970800033,186.44876970800033,186.44876970800033,186.44876970800033,186.45828120833409,186.44876970800033,186.44876970800033,186.4987577920001,Correct! صحیح است,1,0.044863499999337364,None,0,67,186.50281712500146,186.51384041700112,188.50763316700068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,67,67,20,,,,,188.53020704200026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.50832175000141,188.53020704200026,188.53020704200026,188.53020704200026,188.53020704200026,188.52410795866697,188.53020704200026,188.53020704200026,188.7276235420013,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.18876737500067975,None,0,68,188.73186041700137,188.74156929200035,190.73402879200148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,68,68,25,,,,,190.75865529200018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.73418775000027,190.75865529200018,190.75865529200018,190.75865529200018,190.75865529200018,190.75065508366814,190.75865529200018,190.75865529200018,190.75930254200102,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.20977933299946,None,0,69,190.76341541700094,190.77366229200015,192.76041412500126,192.78178737500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,69,69,28,,,,,192.78178737500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.76058745800037,192.78178737500093,192.78178737500093,192.78178737500093,192.78178737500093,192.7767864996679,192.78178737500093,192.78178737500093,192.8093174580008,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.022616917000050307,None,0,70,192.81341933300064,192.82570645800115,194.80997966700124,194.83164937500078,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,70,70,5,,,,,194.83164937500078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.81015604200002,194.83164937500078,194.83164937500078,194.83164937500078,194.83164937500078,194.82637512466707,194.83164937500078,194.83164937500078,194.88546016700093,Correct! صحیح است,1,0.04777295799976855,None,0,71,194.88968291700075,194.9010104170011,196.89646625000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,71,71,23,,,,,196.9206460000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.89701866700125,196.9206460000005,196.9206460000005,196.9206460000005,196.9206460000005,196.92964825033465,196.9206460000005,196.9206460000005,196.92122162499982,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.031693458000518,None,0,72,196.92156745800094,196.9310487920011,198.91407170800085,198.93604575000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,72,72,40,,,,,198.93604575000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.9142336670011,198.93604575000063,198.93604575000063,198.93604575000063,198.93604575000063,198.93053062466814,198.93604575000063,198.93604575000063,198.93663216700043,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.912711124999987,None,0,73,198.94062058300005,198.95051433300068,200.9358362920011,200.95763245800117,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,73,73,58,,,,,200.95763245800117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.93599750000067,200.95763245800117,200.95763245800117,200.95763245800117,200.95763245800117,200.95227354166698,200.95763245800117,200.95763245800117,200.95825870800036,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.9041799169990554,None,0,74,200.96219629200095,200.9715104170009,202.96086937499967,202.9840266250012,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,74,74,30,,,,,202.9840266250012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.96103683300134,202.9840266250012,202.9840266250012,202.9840266250012,202.9840266250012,202.99394925033317,202.9840266250012,202.9840266250012,202.98460204200092,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.9264967500002967,None,0,75,202.98503312499997,202.99428112500027,204.97853424999994,204.99859816699973,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,75,75,42,,,,,204.99859816699973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.97870704200068,204.99859816699973,204.99859816699973,204.99859816699973,204.99859816699973,204.9949741246676,204.99859816699973,204.99859816699973,205.33257312500064,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.3257595830000355,None,0,76,205.33632404200034,205.3469274170002,207.33414158300002,207.3551595000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,76,76,72,,,,,207.3551595000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.3343058749997,207.3551595000008,207.3551595000008,207.3551595000008,207.3551595000008,207.35060770866792,207.3551595000008,207.3551595000008,207.3909471670013,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.033264957999563194,None,0,77,207.39506475000053,207.40774299999975,209.3951797919999,209.41683400000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,77,77,53,,,,,209.41683400000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.39535375000014,209.41683400000147,209.41683400000147,209.41683400000147,209.41683400000147,209.41161233366645,209.41683400000147,209.41683400000147,209.41745745800108,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.0225911249999626,None,0,78,209.4213157080012,209.43096920800053,211.41710245800095,211.43982020800104,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,78,78,73,,,,,211.43982020800104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.41725750000114,211.43982020800104,211.43982020800104,211.43982020800104,211.43982020800104,211.4334773746671,211.43982020800104,211.43982020800104,211.57826141700025,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.12955020800109196,None,0,79,211.58197012500023,211.59474166700056,213.5802512500013,213.599731833001,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
