SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,FeedbackText.stopped,break_message.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,0,0,0,74,0,27,27,46,103.5011431660023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.47829674999957,103.5011431660023,103.5011431660023,103.5011431660023,103.5011431660023,103.49473462466655,103.5011431660023,103.5011431660023,103.5011431660023,103.69243395800004,نادرست! پاسخ صحیح گوینده۳ است,6,28,1,0.18583879200014053,None,103.69616833300097,103.70674408299965,105.69059949999792,105.69061004099785,105.6906297079986,105.71631733299728,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,0,0,74,0,28,28,10,105.71631733299728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.69079020799836,105.71631733299728,105.71631733299728,105.71631733299728,105.71631733299728,105.72370491633095,105.71631733299728,105.71631733299728,105.71631733299728,105.8343530830025,صحیح است,7,29,1,0.10907887500070501,None,105.8383803329998,105.84919079099927,107.83414679099951,107.83415620800224,107.83417558299698,107.8594585000028,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,0,0,0,74,0,29,29,27,107.8594585000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.83434241599753,107.8594585000028,107.8594585000028,107.8594585000028,107.8594585000028,107.86724958333119,107.8594585000028,107.8594585000028,107.8594585000028,108.02622416600207,نادرست! پاسخ صحیح گوینده۲ است,7,30,1,None,None,108.03006275000371,108.03926791599952,110.02297366600396,110.02298287500162,110.0230005830017,110.04877404100262,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,0,0,74,0,30,30,53,110.04877404100262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.02316666600382,110.04877404100262,110.04877404100262,110.04877404100262,110.04877404100262,110.0561038743331,110.04877404100262,110.04877404100262,110.04877404100262,110.42786375000287,نادرست! پاسخ صحیح گوینده۳ است,7,31,1,0.3769680410041474,None,110.43191145799938,110.44314795800165,112.43733116600197,112.43736129099852,112.43742429099802,,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,0,0,0,74,0,31,31,69,112.46401141599927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.4380657080037,112.46401141599927,112.46401141599927,112.46401141599927,112.46401141599927,112.47050754133718,112.46401141599927,112.46401141599927,112.46401141599927,112.68353941600071,نادرست! پاسخ صحیح گوینده۴ است,7,32,1,0.2185826250060927,None,112.68742383299832,112.69866120799998,114.68479300000035,114.68480258299678,114.68482349999977,114.71068654100236,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,0,0,0,74,0,32,32,57,114.71068654100236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.68499470799725,114.71068654100236,114.71068654100236,114.71068654100236,114.71068654100236,114.71784812433228,114.71068654100236,114.71068654100236,114.71068654100236,114.99389008300204,نادرست! پاسخ صحیح گوینده۳ است,7,33,1,0.28010141699633095,None,114.99808787499933,115.00961395799823,117.00172308299807,117.00173158299731,117.00174987500213,,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,0,0,0,74,0,33,33,78,117.0258739580022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.00192704099754,117.0258739580022,117.0258739580022,117.0258739580022,117.0258739580022,117.03501883333277,117.0258739580022,117.0258739580022,117.0258739580022,117.2516695000013,نادرست! پاسخ صحیح گوینده۴ است,7,34,1,0.21274891699431464,None,117.25561325000308,117.26403562499763,119.25968470799853,119.25971179099724,119.25977920799778,,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,0,0,0,74,0,34,34,31,119.28776112500054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.26047537499835,119.28776112500054,119.28776112500054,119.28776112500054,119.28776112500054,119.29282416633262,119.28776112500054,119.28776112500054,119.28776112500054,119.54832333300146,نادرست! پاسخ صحیح گوینده۲ است,7,35,1,0.2521485830002348,None,119.5524821250001,119.56079262500134,121.55440737499885,121.55441495800187,121.55443316599849,,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,0,0,0,74,0,35,35,35,121.57765266599745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.55458575000375,121.57765266599745,121.57765266599745,121.57765266599745,121.57765266599745,121.57104074967016,121.57765266599745,121.57765266599745,121.57765266599745,122.0576798330003,نادرست! پاسخ صحیح گوینده۲ است,7,36,1,0.4756387919987901,None,122.06195279100211,122.07306929100014,124.06208587499714,124.06209391599987,124.06211270800122,,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,0,0,0,74,0,36,36,65,124.08645024999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.06226574999891,124.08645024999714,124.08645024999714,124.08645024999714,124.08645024999714,124.09538579133417,124.08645024999714,124.08645024999714,124.08645024999714,124.47458400000323,نادرست! پاسخ صحیح گوینده۴ است,7,37,1,0.37953916700644186,None,124.47842529100308,124.48711437499878,126.47116016600194,126.47117199999775,126.47119158299756,126.4980873329987,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,0,0,0,74,0,37,37,12,126.4980873329987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.47135816600348,126.4980873329987,126.4980873329987,126.4980873329987,126.4980873329987,126.50428983333452,126.4980873329987,126.4980873329987,126.4980873329987,127.39861962499708,صحیح است,8,38,1,0.8972208330014837,None,127.40256195799884,127.41302779100079,129.40318316600315,129.40320566599985,129.403250166004,129.42916541599698,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,0,0,0,74,0,38,38,2,129.42916541599698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.40388125000027,129.42916541599698,129.42916541599698,129.42916541599698,129.42916541599698,129.43572345833724,129.42916541599698,129.42916541599698,129.42916541599698,130.8310363749988,صحیح است,9,39,1,1.398520707996795,None,130.83502287499869,130.84599229099695,132.82929316600348,132.82930133300397,132.8293249999988,132.85414212499745,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,0,0,0,74,0,39,39,23,132.85414212499745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.82947866599716,132.85414212499745,132.85414212499745,132.85414212499745,132.85414212499745,132.86239720833015,132.85414212499745,132.85414212499745,132.85414212499745,135.35083850000228,صحیح است,10,40,2,2.494787625000754,None,135.35479758300062,135.36564841600193,137.35223429100006,137.35224458300218,137.35501625000325,137.38160570800392,,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,0,0,0,74,0,40,40,0,137.38160570800392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.35522974999913,137.38160570800392,137.38160570800392,137.38160570800392,137.38160570800392,137.38533666633208,137.38160570800392,137.38160570800392,137.38160570800392,137.3734303329984,صحیح است,10,40,None,,,137.3737217079979,137.38160570800392,139.36992866599758,139.36993675000122,139.3742062079982,139.374010790998,139.374010790998,739407,001,2024-08-02_15h21.28.142,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h21.32.579466 +0900,
,,,,,,,,,,,,,,,139.39407300000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.37438570799713,141.37127454100118,141.37127454100118,141.37127454100118,141.37127454100118,,141.37127454100118,141.37127454100118,141.37127454100118,,,,,,,,,,,,,,,,,,,,,,
