SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackText.stopped,FeedbackRoutine1.stopped,Break.started,Break.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,0,0,0,29,0,4,4,51,49.47571412499383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44787662499584,49.47571412499383,49.47571412499383,49.47571412499383,49.47571412499383,49.47902300032777,49.47571412499383,49.47571412499383,49.47571412499383,49.63464762499643,نادرست! پاسخ صحیح گوینده۳ است,3,5,1,None,None,49.63878062499862,49.647898416995304,51.669304207993264,51.6387180419988,51.63875229199766,51.63913395799318,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,5,5,74,51.669304207993264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.64011074999871,51.669304207993264,51.669304207993264,51.669304207993264,51.669304207993264,51.67124412532624,51.669304207993264,51.669304207993264,51.669304207993264,52.06375141699391,نادرست! پاسخ صحیح گوینده۴ است,3,6,1,0.3830620419976185,None,52.06774391699582,52.07677241700003,54.09576299999753,54.06680379199679,54.06682629199349,54.06707387499773,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,0,0,0,29,0,6,6,54,54.09576299999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.06773558299756,54.09576299999753,54.09576299999753,54.09576299999753,54.09576299999753,54.09926729132761,54.09576299999753,54.09576299999753,54.09576299999753,54.297915832998115,نادرست! پاسخ صحیح گوینده۳ است,3,7,1,0.2002996669980348,None,54.30210404199897,54.312910249995184,,56.308003666999866,56.30803924999782,56.30883512499713,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,0,0,0,29,0,7,7,21,56.33740258299804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.30941924999934,56.33740258299804,56.33740258299804,56.33740258299804,56.33740258299804,56.341186750331445,56.33740258299804,56.33740258299804,56.33740258299804,56.58967441699497,نادرست! پاسخ صحیح گوینده۲ است,3,8,1,0.2508854589978,None,56.59373191699706,56.60478795799281,,58.599427499997546,58.59947174999979,58.60011166699405,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,0,0,0,29,0,8,8,29,58.6282282079992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.60068829199736,58.6282282079992,58.6282282079992,58.6282282079992,58.6282282079992,58.63259050033278,58.6282282079992,58.6282282079992,58.6282282079992,58.87557949999609,نادرست! پاسخ صحیح گوینده۲ است,3,9,1,0.24006745900260285,None,58.879597207996994,58.89060316699761,60.896972416994686,60.87353904199699,60.87355058299727,60.87367629199434,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,0,0,0,29,0,9,9,46,60.896972416994686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.87383920799766,60.896972416994686,60.896972416994686,60.896972416994686,60.896972416994686,60.906655958330276,60.896972416994686,60.896972416994686,60.896972416994686,61.098439166999015,نادرست! پاسخ صحیح گوینده۳ است,3,10,1,0.194746250002936,None,61.102515082995524,61.11382429199875,63.12338420799642,63.09960466699704,63.09961445799854,63.099745124993206,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,10,10,79,63.12338420799642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.09991966699454,63.12338420799642,63.12338420799642,63.12338420799642,63.12338420799642,63.132725250332925,63.12338420799642,63.12338420799642,63.12338420799642,63.32219429199904,نادرست! پاسخ صحیح گوینده۴ است,3,11,1,0.19222254100168357,None,63.326236916997004,63.33771533299296,,65.32720162499754,65.3272356249945,65.32796612499806,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,11,11,64,65.3540498749935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.32901770799799,65.3540498749935,65.3540498749935,65.3540498749935,65.3540498749935,65.360331708333,65.3540498749935,65.3540498749935,65.3540498749935,65.54516716699436,نادرست! پاسخ صحیح گوینده۴ است,3,12,1,0.18959870900289388,None,65.54908695799531,65.56047787499847,67.57455874999869,67.54943558299419,67.54946029199346,67.54970633299672,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,12,12,66,67.57455874999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.55023879199871,67.57455874999869,67.57455874999869,67.57455874999869,67.57455874999869,67.58190966633313,67.57455874999869,67.57455874999869,67.57455874999869,67.74040816699562,نادرست! پاسخ صحیح گوینده۴ است,3,13,1,None,None,67.74471645799349,67.75360104199353,,69.74789387499914,69.7479037919984,69.74808237499383,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,0,0,0,29,0,13,13,16,69.77224504199694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.74827620799624,69.77224504199694,69.77224504199694,69.77224504199694,69.77224504199694,69.78119545833081,69.77224504199694,69.77224504199694,69.77224504199694,69.90747770799499,صحیح است,4,14,1,0.12326912499702303,None,69.91129158299736,69.92175683299865,71.93200029199943,71.9062206669987,71.9062297499986,71.90637558299932,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,14,14,72,71.93200029199943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.90656462499464,71.93200029199943,71.93200029199943,71.93200029199943,71.93200029199943,71.93936320833066,71.93200029199943,71.93200029199943,71.93200029199943,72.14744433299347,نادرست! پاسخ صحیح گوینده۴ است,4,15,1,0.21127404200524325,None,72.15157512499718,72.1629839169982,,74.156335707994,74.15634420799324,74.15654854199965,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-4-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,15,15,63,74.18183629199484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1567130419935,74.18183629199484,74.18183629199484,74.18183629199484,74.18183629199484,74.18963175032744,74.18183629199484,74.18183629199484,74.18183629199484,74.37364124999294,نادرست! پاسخ صحیح گوینده۴ است,4,16,1,0.1849404169988702,None,74.37785683299444,74.38897312499466,,76.38107958299952,76.38110920799954,76.3817891669969,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,0,0,29,0,16,16,53,76.41072595799778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38289320799959,76.41072595799778,76.41072595799778,76.41072595799778,76.41072595799778,76.41422245832703,76.41072595799778,76.41072595799778,76.41072595799778,76.60678641699633,نادرست! پاسخ صحیح گوینده۳ است,4,17,1,0.18966412499867147,None,76.61072837499523,76.62198608299514,78.6315610419988,78.60714558299514,78.60715454199817,78.6072947079956,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,0,0,0,29,0,17,17,42,78.6315610419988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.60747870799969,78.6315610419988,78.6315610419988,78.6315610419988,78.6315610419988,78.64022391632946,78.6315610419988,78.6315610419988,78.6315610419988,78.75692645799427,نادرست! پاسخ صحیح گوینده۳ است,4,18,1,0.11444962499808753,None,78.76070620799874,78.77189412499865,80.77892545799841,80.75454183299735,80.75455012499879,80.75471324999671,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,18,18,68,80.77892545799841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7548944999944,80.77892545799841,80.77892545799841,80.77892545799841,80.77892545799841,80.78762262532885,80.77892545799841,80.77892545799841,80.77892545799841,80.9490642919991,نادرست! پاسخ صحیح گوینده۴ است,4,19,1,0.160439083003439,None,80.95290883299458,80.96410612499312,82.97438437499659,82.94923974999983,82.94926266699622,82.94942770799389,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-15-Per.wav,Speaker1,گوینده ۱,0,0,0,29,0,19,19,14,82.97438437499659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.94962704199861,82.97438437499659,82.97438437499659,82.97438437499659,82.97438437499659,82.98194845832816,82.97438437499659,82.97438437499659,82.97438437499659,83.36463491699396,صحیح است,5,20,1,0.38903945799393114,None,83.3685121249946,83.37893641699338,85.39736541699676,85.3673362079935,85.36737362499844,85.36767208299716,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,0,0,0,29,0,20,20,31,85.39736541699676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.36865658299939,85.39736541699676,85.39736541699676,85.39736541699676,85.39736541699676,85.39981429132652,85.39736541699676,85.39736541699676,85.39736541699676,85.7006234579967,نادرست! پاسخ صحیح گوینده۲ است,5,21,1,0.30020362499635667,None,85.70451229199534,85.71620849999454,87.72888083299767,87.70150629199634,87.70155216699641,87.70187312499911,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,0,0,29,0,21,21,49,87.72888083299767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.70287037499656,87.72888083299767,87.72888083299767,87.72888083299767,87.72888083299767,87.73402212533304,87.72888083299767,87.72888083299767,87.72888083299767,87.76879958299833,نادرست! پاسخ صحیح گوینده۳ است,5,22,1,0.03421237500151619,None,87.77258633299789,87.78379695799958,,89.7780419999981,89.77806966699427,89.77878945799603,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,0,0,0,29,0,22,22,41,89.80789129199547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.77936787499493,89.80789129199547,89.80789129199547,89.80789129199547,89.80789129199547,89.81121729133204,89.80789129199547,89.80789129199547,89.80789129199547,89.9877457919938,نادرست! پاسخ صحیح گوینده۳ است,5,23,1,0.16993829200509936,None,89.99199858299835,90.00308799999766,92.01833087499836,91.98811029199715,91.98813920799876,91.98844987499615,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,0,0,0,29,0,23,23,67,92.01833087499836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.98937108299288,92.01833087499836,92.01833087499836,92.01833087499836,92.01833087499836,92.02055008333312,92.01833087499836,92.01833087499836,92.01833087499836,92.19777724999585,نادرست! پاسخ صحیح گوینده۴ است,5,24,1,0.17462766699463828,None,92.20169083299697,92.21291579199897,94.22472254199965,94.1999449579962,94.19995337499859,94.2001044169956,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,0,0,0,29,0,24,24,5,94.22472254199965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.20030724999378,94.22472254199965,94.22472254199965,94.22472254199965,94.22472254199965,94.23298879132975,94.22472254199965,94.22472254199965,94.22472254199965,94.52354787499644,صحیح است,6,25,1,0.2979344159975881,None,94.52766612499545,94.53826224999648,96.54806770799769,96.52273804199649,96.52276095799607,96.52297008299502,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,0,0,0,29,0,25,25,19,96.54806770799769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.523159999997,96.54806770799769,96.54806770799769,96.54806770799769,96.54806770799769,96.55564625033051,96.54806770799769,96.54806770799769,96.54806770799769,96.66625662499428,صحیح است,7,26,1,0.10791333299857797,None,96.67046129199298,96.68076791699423,98.68865149999328,98.66450016699673,98.66451083299762,98.66466324999783,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,0,0,0,29,0,26,26,22,98.68865149999328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.66483062499901,98.68865149999328,98.68865149999328,98.68865149999328,98.68865149999328,98.69761870832784,98.68865149999328,98.68865149999328,98.68865149999328,98.89783737499965,نادرست! پاسخ صحیح گوینده۲ است,7,27,1,0.19810245799453696,None,98.9016929999998,98.91004829199665,100.92439633299364,100.89844637499482,100.89845570799662,100.89858087499306,350772,001,2024-08-02_14h47.46.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 14h47.52.821321 +0900,
