SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,Repeat_TrainingLoopGroup3.thisRepN,Repeat_TrainingLoopGroup3.thisTrialN,Repeat_TrainingLoopGroup3.thisN,Repeat_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,70,70,49,202.43565504199978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.40889683299974,202.43565504199978,202.43565504199978,202.43565504199978,202.43565504199978,202.44001095833352,202.43565504199978,202.43565504199978,202.66523016700012,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.2218630839997786,None,0,71,202.67019691699988,202.68409583299945,204.6685318330001,204.69409474999975,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,71,71,46,204.69409474999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6695171250003,204.69409474999975,204.69409474999975,204.69409474999975,204.69409474999975,204.70077600033306,204.69409474999975,204.69409474999975,204.9037289580001,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.20044170900018798,None,0,72,204.90772141700018,204.91832412500025,206.9023501669999,206.92871058299988,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,72,72,72,206.92871058299988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.90335779199995,206.92871058299988,206.92871058299988,206.92871058299988,206.92871058299988,206.9344701663336,206.92871058299988,206.92871058299988,207.13078691699957,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1945727079992139,None,0,73,207.13456829200004,207.1475688749997,209.13184137499957,209.1548538750003,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,73,73,8,209.1548538750003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.13201845799995,209.1548538750003,209.1548538750003,209.1548538750003,209.1548538750003,209.16494820833356,209.1548538750003,209.1548538750003,209.28164979200028,Correct! صحیح است,1,0.12181954200059408,None,0,74,209.28554020799947,209.29655704200013,211.29226633300004,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,74,74,70,211.31522250000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.29242774999966,211.31522250000035,211.31522250000035,211.31522250000035,211.31522250000035,211.3089005416662,211.31522250000035,211.31522250000035,211.466545667,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1413259159999143,None,0,75,211.47055124999952,211.4830012499997,213.46765058300025,213.4910449580002,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,75,75,33,213.4910449580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4678397079997,213.4910449580002,213.4910449580002,213.4910449580002,213.4910449580002,213.50077062533325,213.4910449580002,213.4910449580002,213.50197579199994,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.009754665999935241,None,0,76,213.506183083,213.51837937500022,215.5060839580001,215.53025329199954,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,76,76,79,215.53025329199954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5062411250001,215.53025329199954,215.53025329199954,215.53025329199954,215.53025329199954,215.53920991633328,215.53025329199954,215.53025329199954,215.7094772499995,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1736217919997216,None,0,77,215.71337008299997,215.72617045799961,217.71012108299965,217.735280375,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,77,77,27,217.735280375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.7108879999996,217.735280375,217.735280375,217.735280375,217.735280375,217.74271900033324,217.735280375,217.735280375,217.84056933299962,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.10237383300045622,None,0,78,217.8443347499997,217.85593983299987,219.84041824999986,219.86428120799974,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,78,78,43,219.86428120799974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.84058045799975,219.86428120799974,219.86428120799974,219.86428120799974,219.86428120799974,219.87349329133355,219.86428120799974,219.86428120799974,219.9312404579996,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.06556195800021669,None,0,79,219.9352145419998,219.9474669579995,221.9414406249998,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,79,79,61,221.96729979199972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9420229999996,221.96729979199972,221.96729979199972,221.96729979199972,221.96729979199972,221.97457187533342,221.96729979199972,221.96729979199972,222.92076045799968,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.9494093329994939,None,0,80,222.92510333300015,222.93786483300028,224.92428570799984,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9245229170001,,,,,,,,
