SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackText.stopped,FeedbackRoutine1.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,30,30,39,116.8430269169985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.81652945899987,116.8430269169985,116.8430269169985,116.8430269169985,116.8430269169985,116.84902229232878,116.8430269169985,116.8430269169985,116.8430269169985,116.94085158399685,نادرست! پاسخ صحیح گوینده۲ است,7,31,1,None,None,116.94485999999597,116.95421029199497,118.96315570899606,118.93868108399329,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,31,31,51,118.96315570899606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9388394169946,118.96315570899606,118.96315570899606,118.96315570899606,118.96315570899606,118.9717771673318,118.96315570899606,118.96315570899606,118.96315570899606,119.18685158399603,نادرست! پاسخ صحیح گوینده۳ است,7,32,1,0.22259787499933736,None,119.19072549999692,119.20141574999434,121.21738541699597,121.18698554199364,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,32,32,27,121.21738541699597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.18787658399378,121.21738541699597,121.21738541699597,121.21738541699597,121.21738541699597,121.21951279232647,121.21738541699597,121.21738541699597,121.21738541699597,121.49304479199782,نادرست! پاسخ صحیح گوینده۲ است,7,33,1,0.27232250000088243,None,121.49708612499671,121.50883433399576,123.5222199589989,123.49563729199872,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,33,33,70,123.5222199589989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.4961990419979,123.5222199589989,123.5222199589989,123.5222199589989,123.5222199589989,123.52814858333343,123.5222199589989,123.5222199589989,123.5222199589989,123.71931770899391,نادرست! پاسخ صحیح گوینده۴ است,7,34,1,0.18939712500286987,None,123.72325862499565,123.73480458399717,125.75230449999799,125.7230340419992,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-15-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,34,34,14,125.75230449999799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.72389908399782,125.75230449999799,125.75230449999799,125.75230449999799,125.75230449999799,125.75561066732965,125.75230449999799,125.75230449999799,125.75230449999799,125.91187479200016,صحیح است,8,35,1,0.15488216700032353,None,125.91605216699827,125.92684462499892,127.9350443749936,127.91087187499943,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,35,35,77,127.9350443749936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.91105666699877,127.9350443749936,127.9350443749936,127.9350443749936,127.9350443749936,127.94400095832728,127.9350443749936,127.9350443749936,127.9350443749936,127.95055187499383,نادرست! پاسخ صحیح گوینده۴ است,8,36,1,0.006539791000250261,None,127.95449858399661,127.96332687499671,,129.9570291669952,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,36,36,74,129.98278679199575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.95721616699302,129.98278679199575,129.98278679199575,129.98278679199575,129.98278679199575,129.99032583332934,129.98278679199575,129.98278679199575,129.98278679199575,130.08465674999752,نادرست! پاسخ صحیح گوینده۴ است,8,37,1,0.09423487500316696,None,130.08856274999562,130.0999528339962,,132.09326612499717,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,37,37,6,132.12316187499528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.09386520899716,132.12316187499528,132.12316187499528,132.12316187499528,132.12316187499528,132.12643179232742,132.12316187499528,132.12316187499528,132.12316187499528,132.39438374999736,صحیح است,9,38,1,0.25940437499957625,None,132.39829887499945,132.4066616669952,134.4207820839947,134.39454958399438,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,38,38,13,134.4207820839947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.39475374999893,134.4207820839947,134.4207820839947,134.4207820839947,134.4207820839947,134.42765583333,134.4207820839947,134.4207820839947,134.4207820839947,134.5781563749988,صحیح است,10,39,1,0.15457874999992782,None,134.58234754199657,134.5927985419985,136.61149045899947,136.5817801249941,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,39,39,59,136.61149045899947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.58275391699863,136.61149045899947,136.61149045899947,136.61149045899947,136.61149045899947,136.61429962533344,136.61149045899947,136.61149045899947,136.61149045899947,139.49560179199761,صحیح است,11,40,3,2.8829390840037377,None,139.49580608399992,139.50620224999875,141.51643150000018,141.490157041997,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,40,40,19,141.51643150000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.49079149999307,141.51643150000018,141.51643150000018,141.51643150000018,141.51643150000018,141.52272137533197,141.51643150000018,141.51643150000018,141.51643150000018,145.37913420899713,صحیح است,12,41,1,3.859271750006883,None,145.37935237499914,145.38987795899448,147.405588333997,147.37651599999663,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,41,41,33,147.405588333997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.3773927919974,147.405588333997,147.405588333997,147.405588333997,147.405588333997,147.40891995833277,147.405588333997,147.405588333997,147.405588333997,148.3644826249947,نادرست! پاسخ صحیح گوینده۲ است,12,42,1,0.9493181249999907,None,148.36869516699517,148.37743695899553,150.3912854589944,150.3666466249997,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
