SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,46,46,79,,,,,145.1273597920008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.10705299999972,145.1273597920008,145.1273597920008,145.1273597920008,145.1273597920008,145.12325650066512,145.1273597920008,145.1273597920008,145.15959195899995,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.024106500000925735,None,145.16376629200022,145.17659125000137,147.18265016700025,147.16100300000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,47,47,18,,,,,147.18265016700025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.16119912499926,147.18265016700025,147.18265016700025,147.18265016700025,147.18265016700025,147.17742379166546,147.18265016700025,147.18265016700025,147.18325275000097,Correct! صحیح است,1,1,1,1.9916032500004803,None,147.18720820900126,147.1953789170002,149.20564333400034,149.1846470419987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,48,48,7,,,,,149.20564333400034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1848174170009,149.20564333400034,149.20564333400034,149.20564333400034,149.20564333400034,149.2010771666685,149.20564333400034,149.20564333400034,149.2992837089987,Correct! صحیح است,1,1,1,0.08517770799880964,None,149.30349662500157,149.314590375001,,151.30639708400122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,49,49,27,,,,,151.3280459589987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.30658083399976,151.3280459589987,151.3280459589987,151.3280459589987,151.3280459589987,151.3230207506679,151.3280459589987,151.3280459589987,151.80484170899945,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.47415375000127824,None,151.8088287089995,151.82114766700033,,153.809055583999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,50,50,50,,,,,153.83023987499837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.80924362500082,153.83023987499837,153.83023987499837,153.83023987499837,153.83023987499837,153.8256829586683,153.83023987499837,153.83023987499837,153.90113754200138,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.060929749997740146,None,153.90508541700183,153.91764300000068,,155.9066579169994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,51,51,9,,,,,155.92827654199937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.90681779200168,155.92827654199937,155.92827654199937,155.92827654199937,155.92827654199937,155.92328933366687,155.92827654199937,155.92827654199937,155.93460400000185,Correct! صحیح است,1,1,1,0.001547875002870569,None,155.93882695900174,155.95012354199935,,157.9420791670018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,52,52,26,,,,,157.9658168749993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.94278070899963,157.9658168749993,157.9658168749993,157.9658168749993,157.9658168749993,157.97522279233505,157.9658168749993,157.9658168749993,158.14630274999945,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.16740562500126543,None,158.15078954199998,158.16383308399963,160.17426229199918,160.1491480420009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,53,53,23,,,,,160.17426229199918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1493410840012,160.17426229199918,160.17426229199918,160.17426229199918,160.17426229199918,160.1656070836655,160.17426229199918,160.17426229199918,160.17491800000062,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,2.1985635419987375,None,160.17915979199825,160.18926574999932,162.19471191699995,162.17317716699836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,54,54,17,,,,,162.19471191699995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.17333895900083,162.19471191699995,162.19471191699995,162.19471191699995,162.19471191699995,162.1896162086671,162.19471191699995,162.19471191699995,162.3917192500012,Correct! صحیح است,1,1,1,0.19286875000034343,None,162.3954357090006,162.4065577500005,164.41585191700142,164.39237575000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,55,55,68,,,,,164.41585191700142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.3925742499996,164.41585191700142,164.41585191700142,164.41585191700142,164.41585191700142,164.4083666256668,164.41585191700142,164.41585191700142,164.41643699999986,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.1852904160004982,None,164.42038354200122,164.43069695899976,,166.4270155000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,56,56,67,,,,,166.4534128339983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.42763487499906,166.4534128339983,166.4534128339983,166.4534128339983,166.4534128339983,166.4601590003336,166.4534128339983,166.4534128339983,166.63283391699952,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.1749343340015912,None,166.63796224999896,166.65276233400073,168.65795112499836,168.6365419169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,57,57,6,,,,,168.65795112499836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.63671791700108,168.65795112499836,168.65795112499836,168.65795112499836,168.65795112499836,168.6530057506682,168.65795112499836,168.65795112499836,168.77408987500166,Correct! صحیح است,1,1,1,0.11016704199937521,None,168.77796179199868,168.78857741699903,170.80128825000065,170.7769888340008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,58,58,2,,,,,170.80128825000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.77772275000098,170.80128825000065,170.80128825000065,170.80128825000065,170.80128825000065,170.80918775033257,170.80128825000065,170.80128825000065,170.85066662499958,Correct! صحیح است,1,1,1,0.04839108399755787,None,170.85483462499906,170.86572587499904,172.87774945899946,172.85234170900003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,59,59,12,,,,,172.87774945899946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.85280754199994,172.87774945899946,172.87774945899946,172.87774945899946,172.87774945899946,172.88534720833246,172.87774945899946,172.87774945899946,172.8783405840004,Correct! صحیح است,1,1,1,2.0012009169986413,None,172.87856158399882,172.88635633399826,174.8926045420012,174.8705661669992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,60,60,63,,,,,174.8926045420012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.87074066700006,174.8926045420012,174.8926045420012,174.8926045420012,174.8926045420012,174.88701595866613,174.8926045420012,174.8926045420012,174.8942559999996,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.00033079099739552476,None,174.8982802089995,174.91103783400104,,176.89954729199962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,61,61,35,,,,,176.92026791700118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.8997002920005,176.92026791700118,176.92026791700118,176.92026791700118,176.92026791700118,176.91618170866812,176.92026791700118,176.92026791700118,176.9208194999992,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.9645703749993118,None,176.9245224590013,176.9348444999996,,178.92724162499871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,62,62,73,,,,,178.9525895000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.92776112499996,178.9525895000006,178.9525895000006,178.9525895000006,178.9525895000006,178.96043341733508,178.9525895000006,178.9525895000006,178.95333587500136,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.8963158749975264,None,178.95358970899906,178.96306512500087,180.9769379999998,180.95310524999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,63,63,71,,,,,180.9769379999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.95330974999888,180.9769379999998,180.9769379999998,180.9769379999998,180.9769379999998,180.96903854166547,180.9769379999998,180.9769379999998,180.9775417919991,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.996555375000753,None,180.9814631670015,180.99168162500064,182.99899291700058,182.9781117499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,64,64,36,,,,,182.99899291700058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.978296917001,182.99899291700058,182.99899291700058,182.99899291700058,182.99899291700058,182.9944738336674,182.99899291700058,182.99899291700058,183.03659779200098,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.028950374999112682,None,183.0405908339999,183.05266145900168,185.0590055419998,185.03770354199878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,65,65,19,,,,,185.0590055419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.03790141699938,185.0590055419998,185.0590055419998,185.0590055419998,185.0590055419998,185.0541215836677,185.0590055419998,185.0590055419998,185.07954337499905,Correct! صحیح است,1,1,1,0.017686084000160918,None,185.0833394170004,185.09404783400169,187.1006702500017,187.07854212500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,66,66,43,,,,,187.1006702500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.07870204199935,187.1006702500017,187.1006702500017,187.1006702500017,187.1006702500017,187.0949517506672,187.1006702500017,187.1006702500017,187.15465995900013,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.05301941599827842,None,187.15834737499972,187.17097745900173,,189.15986504199827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,67,67,42,,,,,189.1812302090002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.16008137500103,189.1812302090002,189.1812302090002,189.1812302090002,189.1812302090002,189.17646887566687,189.1812302090002,189.1812302090002,189.35845837500165,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.1729595420001715,None,189.36274716700063,189.37532783400093,191.3846056250004,191.36298262499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,68,68,54,,,,,191.3846056250004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.36318112500157,191.3846056250004,191.3846056250004,191.3846056250004,191.3846056250004,191.37938179166693,191.3846056250004,191.3846056250004,191.38519004200134,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,2.164193000000523,None,191.3892900840001,191.39917879199857,193.41433374999906,193.38940537500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-2-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,69,69,41,,,,,193.41433374999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.38997895899956,193.41433374999906,193.41433374999906,193.41433374999906,193.41433374999906,193.42183416733366,193.41433374999906,193.41433374999906,193.4234064170014,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.0004044169982080348,None,193.427452584001,193.43678820900095,,195.43187154200132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,70,70,32,,,,,195.45564020899837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.43247462499858,195.45564020899837,195.45564020899837,195.45564020899837,195.45564020899837,195.46503641733267,195.45564020899837,195.45564020899837,195.4921851250001,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.03443116699781967,None,195.49613941699863,195.50783095899897,197.51371233399914,197.49125183399883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,71,71,61,,,,,197.51371233399914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.4914463339992,197.51371233399914,197.51371233399914,197.51371233399914,197.51371233399914,197.50769500066625,197.51371233399914,197.51371233399914,197.51428025000132,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9629307089999202,None,197.5180722920013,197.52730629199868,199.53895891700085,199.51443912499963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,72,72,20,,,,,199.53895891700085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.51508212499903,199.53895891700085,199.53895891700085,199.53895891700085,199.53895891700085,199.546716417332,199.53895891700085,199.53895891700085,199.58818133399836,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.04396325000197976,None,199.59216541700152,199.60414437500003,201.6150224999983,201.5911922919986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,73,73,39,,,,,201.6150224999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.5922164170006,201.6150224999983,201.6150224999983,201.6150224999983,201.6150224999983,201.62362516733316,201.6150224999983,201.6150224999983,201.69795050000175,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.07117058400035603,None,201.70188483400125,201.71432954199918,203.72165241699986,203.70045079199917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,74,74,13,,,,,203.72165241699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.70062491700082,203.72165241699986,203.72165241699986,203.72165241699986,203.72165241699986,203.71680950066755,203.72165241699986,203.72165241699986,203.75908812499983,Correct! صحیح است,1,1,1,0.036031999999977415,None,203.76280608399975,203.77361024999846,205.78178491699873,205.76029579199894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,75,75,3,,,,,205.78178491699873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.76047554199977,205.78178491699873,205.78178491699873,205.78178491699873,205.78178491699873,205.7766479586683,205.78178491699873,205.78178491699873,205.9590661250004,Correct! صحیح است,1,1,1,0.17505316700044204,None,205.96312154200132,205.973614292001,,207.96340987499934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,76,76,1,,,,,207.98479062499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.96360770899992,207.98479062499973,207.98479062499973,207.98479062499973,207.98479062499973,207.9800393336666,207.98479062499973,207.98479062499973,208.1372040419992,Correct! صحیح است,1,1,1,0.1489100420003524,None,208.14125433400113,208.1525138750003,210.16138920899903,210.13930070900096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
