SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,Countdown.started,number1.started,number1.stopped,number2.started,number2.stopped,number3.started,number3.stopped,start.started,start.stopped,silence.started,silence.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,FeedbackText.stopped,break_message.started,checkbox1.started,text_component.started,mouse1.started,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,Finish.started,text_11.started,text_11.stopped,Finish.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,40,40,36,,,,,290.9403696249974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.91837891699834,290.9403696249974,290.9403696249974,290.9403696249974,290.9403696249974,290.9470512503326,290.9403696249974,290.9403696249974,290.9403696249974,293.6943255829974,صحیح است,38,41,2,2.747154833999957,None,293.69456891699883,293.70527512499757,295.6889483329978,295.68895829199755,295.6890824999973,[],[],[],[],[],[],[],False,295.7162398750006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,41,41,33,,,,,295.7162398750006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.6894884579997,295.7162398750006,295.7162398750006,295.7162398750006,295.7162398750006,295.7220718333306,295.7162398750006,295.7162398750006,295.7162398750006,297.23159137499897,صحیح است,39,42,2,1.514370290999068,None,297.23549258300045,297.2460148329992,299.2394099999983,299.2394537500004,299.2398023749993,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,42,42,31,,,,,299.2695347080007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.24143708299744,299.2695347080007,299.2695347080007,299.2695347080007,299.2695347080007,299.2725839163327,299.2695347080007,299.2695347080007,299.2695347080007,300.6324822079987,صحیح است,40,43,2,1.3514102499975706,None,300.6367628329972,300.6475301249993,302.6336327079989,302.63364312499834,302.63375670799724,[],[],[],[],[],[],[],False,302.65797849999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,43,43,51,,,,,302.65797849999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.6341625829991,302.65797849999944,302.65797849999944,302.65797849999944,302.65797849999944,302.666758750333,302.65797849999944,302.65797849999944,302.65797849999944,304.03758474999995,صحیح است,41,44,3,1.3767584999986866,None,304.041481207998,304.05230887499783,306.04268279199823,306.04271999999764,306.04307329199946,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,44,44,5,,,,,306.0716177079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0446105419978,306.0716177079994,306.0716177079994,306.0716177079994,306.0716177079994,306.07583437533367,306.0716177079994,306.0716177079994,306.0716177079994,307.41252679199897,صحیح است,42,45,1,1.3272312089975458,None,307.4165112919982,307.427623749998,309.4230632079998,309.4230722079992,309.42318774999876,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,45,45,57,,,,,309.4486301670004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.4236280419973,309.4486301670004,309.4486301670004,309.4486301670004,309.4486301670004,309.45635333333166,309.4486301670004,309.4486301670004,309.4486301670004,312.8880083749973,صحیح است,43,46,3,3.4326239580004767,None,312.88826920800057,312.8966428749991,314.88813966700036,314.8881489999985,314.8882527499991,[],[],[],[],[],[],[],False,314.91369895800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,46,46,42,,,,,314.91369895800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.8886939999975,314.91369895800017,314.91369895800017,314.91369895800017,314.91369895800017,314.92127125033267,314.91369895800017,314.91369895800017,314.91369895800017,316.16936904199974,صحیح است,44,47,3,1.2470310839999001,None,316.17313062500034,316.1816789170007,318.1761446249984,318.1761796669998,318.1765321669991,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,47,47,68,,,,,318.2051324169988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.17803741699754,318.2051324169988,318.2051324169988,318.2051324169988,318.2051324169988,318.20930854133303,318.2051324169988,318.2051324169988,318.2051324169988,319.9286836249994,صحیح است,45,48,4,1.722469458996784,None,319.9328190419983,319.94356629200047,321.93043920799755,321.9304487499976,321.9305537500004,[],[],[],[],[],[],[],False,321.95658204199935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,48,48,11,,,,,321.95658204199935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.9309946249996,321.95658204199935,321.95658204199935,321.95658204199935,321.95658204199935,321.9635473333333,321.95658204199935,321.95658204199935,321.95658204199935,323.15444695800034,صحیح است,46,49,1,1.1894738339979085,None,323.1584609169986,323.16696191699884,325.1536765419987,325.15368512499845,325.15380108299723,[],[],[],[],[],[],[],False,325.18149229199844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,49,49,8,,,,,325.18149229199844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.1542331249984,325.18149229199844,325.18149229199844,325.18149229199844,325.18149229199844,325.1867906253324,325.18149229199844,325.18149229199844,325.18149229199844,326.5635584999982,صحیح است,47,50,1,1.3714035829980276,None,326.5675247500003,326.57835633300056,328.5717714579987,328.5717998750006,328.5721309170003,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,50,50,4,,,,,328.6000948330002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5735160419972,328.6000948330002,328.6000948330002,328.6000948330002,328.6000948330002,328.6049484163309,328.6000948330002,328.6000948330002,328.6000948330002,330.2434092919975,صحیح است,48,51,1,1.6404055420025543,None,330.24723916699804,330.25852929199755,332.2456647500003,332.2456756249994,332.24578720799764,[],[],[],[],[],[],[],False,332.27176362499813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,51,51,43,,,,,332.27176362499813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.24621133300025,332.27176362499813,332.27176362499813,332.27176362499813,332.27176362499813,332.2787807913305,332.27176362499813,332.27176362499813,332.27176362499813,337.2096041250006,صحیح است,49,52,3,4.933388041001308,None,337.20982387500044,337.2209893750005,339.2049815829996,339.20501220799997,339.20533433299715,[],[],[],[],[],[],[],False,339.23358166699836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,52,52,67,,,,,339.23358166699836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.20671799999764,339.23358166699836,339.23358166699836,339.23358166699836,339.23358166699836,339.23752145833396,339.23358166699836,339.23358166699836,339.23358166699836,343.1466682499995,صحیح است,50,53,4,3.9063227910010028,None,343.14690320799855,343.1580063750007,345.14480166700014,345.14481433299807,345.14491720799924,[],[],[],[],[],[],[],False,345.1692984170004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,53,53,56,,,,,345.1692984170004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1453351249984,345.1692984170004,345.1692984170004,345.1692984170004,345.1692984170004,345.1779312083313,345.1692984170004,345.1692984170004,345.1692984170004,348.870392249999,صحیح است,51,54,3,3.69889245900049,None,348.87065837499904,348.88160483299725,350.88000004199785,350.8800090829973,350.8801223329974,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,54,54,29,,,,,350.90534212499915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.880589417,350.90534212499915,350.90534212499915,350.90534212499915,350.90534212499915,350.91329116633324,350.90534212499915,350.90534212499915,350.90534212499915,354.01983870799813,صحیح است,52,55,2,3.1119032920032623,None,354.0200761669985,354.03098408299775,356.0214438749972,356.0214784999989,356.02184874999875,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,55,55,6,,,,,356.05031658299777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0234359999995,356.05031658299777,356.05031658299777,356.05031658299777,356.05031658299777,356.05412887533066,356.05031658299777,356.05031658299777,356.05031658299777,359.24142550000033,صحیح است,53,56,1,3.1887389170005918,None,359.2417154579998,359.25244604199906,361.23962220799876,361.2396450419983,361.24007616699964,[],[],[],[],[],[],[],False,361.26862658299797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,56,56,70,,,,,361.26862658299797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.24173554200024,361.26862658299797,361.26862658299797,361.26862658299797,361.26862658299797,361.2721597913337,361.26862658299797,361.26862658299797,361.26862658299797,362.82886212499943,صحیح است,54,57,4,1.559042666998721,None,362.83303720799813,362.84532970799773,364.82848529200055,364.8284935419979,364.82860987499953,[],[],[],[],[],[],[],False,364.8551103329992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,57,57,21,,,,,364.8551103329992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.82903537499806,364.8551103329992,364.8551103329992,364.8551103329992,364.8551103329992,364.8615728753325,364.8551103329992,364.8551103329992,364.8551103329992,366.48402712499956,صحیح است,55,58,2,1.6209707080015505,None,366.488390874998,366.4969890829998,368.4827669169972,368.4827769580006,368.48288366699853,[],[],[],[],[],[],[],False,368.50774937499955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,54,0,58,58,55,,,,,368.50774937499955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.4833130829975,368.50774937499955,368.50774937499955,368.50774937499955,368.50774937499955,368.5159051663327,368.50774937499955,368.50774937499955,368.50774937499955,369.82351379199827,صحیح است,56,59,3,1.3101219999989553,None,369.8274887499974,369.83840170799886,371.83251958300025,371.83254620799926,371.83289283299746,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,59,59,19,,,,,371.85763420799776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.8342951249979,371.85763420799776,371.85763420799776,371.85763420799776,371.85763420799776,371.8656418753312,371.85763420799776,371.85763420799776,371.85763420799776,373.28320179199727,صحیح است,57,60,1,1.420293416998902,None,373.28712487499797,373.2976867920006,375.2850254170007,375.2850495419989,375.28539074999935,[],[],[],[],[],[],[],False,375.3136713749991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,60,60,27,,,,,375.3136713749991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.2866799580006,375.3136713749991,375.3136713749991,375.3136713749991,375.3136713749991,375.31770429133076,375.3136713749991,375.3136713749991,375.3136713749991,376.8287938329995,صحیح است,58,61,2,1.5133429579982476,None,376.8327836669996,376.84362045799935,378.82687095800065,378.8268972499973,378.82728012499865,[],[],[],[],[],[],[],False,378.85458899999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,61,61,60,,,,,378.85458899999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.8289576669995,378.85458899999867,378.85458899999867,378.85458899999867,378.85458899999867,378.8594212503308,378.85458899999867,378.85458899999867,378.85458899999867,380.9151036250005,صحیح است,59,62,4,2.0558930000006512,None,380.9190827079983,380.93037645799996,382.9166100420007,382.91665658299826,382.91700616699745,[],[],[],[],[],[],[],False,382.9435344579979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,62,62,39,,,,,382.9435344579979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.9183356249996,382.9435344579979,382.9435344579979,382.9435344579979,382.9435344579979,382.94904837533295,382.9435344579979,382.9435344579979,382.9435344579979,384.3681053750006,صحیح است,60,63,2,1.421960333998868,None,384.37324658299985,384.38530162499956,386.37376312500055,386.3737722499973,386.3738819579994,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,54,0,63,63,69,,,,,386.3987986249995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.37433083299766,386.3987986249995,386.3987986249995,386.3987986249995,386.3987986249995,386.4070544163337,386.3987986249995,386.3987986249995,386.3987986249995,388.4217154170001,صحیح است,61,64,4,2.0156568339989462,None,388.4256846249991,388.4342050419982,390.4263808750002,390.4264044169977,390.42673724999986,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,64,64,1,,,,,390.4560756669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.4280959579992,390.4560756669998,390.4560756669998,390.4560756669998,390.4560756669998,390.4595586663313,390.4560756669998,390.4560756669998,390.4560756669998,391.7290402079998,صحیح است,62,65,1,1.2675737919998937,None,391.73317441700055,391.744004917,393.7398901669985,393.73989916699793,393.740004583,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,54,0,65,65,7,,,,,393.76471129199854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.7405337079981,393.76471129199854,393.76471129199854,393.76471129199854,393.76471129199854,393.77318537533256,393.76471129199854,393.76471129199854,393.76471129199854,395.460237583,صحیح است,63,66,1,1.687455040999339,None,395.4644155829992,395.47295991699866,397.46484229199996,397.46487808299935,397.4653650420005,[],[],[],[],[],[],[],False,397.4925461249986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,54,0,66,66,23,,,,,397.4925461249986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4669792079985,397.4925461249986,397.4925461249986,397.4925461249986,397.4925461249986,397.49738100033255,397.4925461249986,397.4925461249986,397.4925461249986,398.7525501249984,صحیح است,64,67,2,1.2538206249992072,None,398.75630179200016,398.7670602500002,400.75522716699925,400.7552529579989,400.75561712499984,[],[],[],[],[],[],[],False,400.7845748330001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820119,001,2024-08-04_13h57.26.879,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 13h57.31.993011 +0900,
