SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,FeedbackText.stopped,break_message.started,checkbox1.started,text_component.started,mouse1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,4,4,26,55.594088959000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.567955833999804,55.594088959000146,55.594088959000146,55.594088959000146,55.594088959000146,55.600512083332916,55.594088959000146,55.594088959000146,55.594088959000146,55.689990416999535,نادرست! پاسخ صحیح گوینده۲ است,1,5,1,0.0911882919999698,None,55.69420383399938,55.705336375000115,57.69226279199938,57.692275499999596,57.692428416999974,[],[],[],[],[],[],[],False,57.71812804199999,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,5,5,65,57.71812804199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.69286816699969,57.71812804199999,57.71812804199999,57.71812804199999,57.71812804199999,57.72538741733345,57.71812804199999,57.71812804199999,57.71812804199999,57.922066958999494,نادرست! پاسخ صحیح گوینده۴ است,1,6,1,0.20192416700047033,None,57.92615408399979,57.93780266700014,59.93510425000022,59.93514574999972,59.93551308399947,[],[],[],[],[],[],[],False,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,6,6,28,59.966479875000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.937116541999785,59.966479875000005,59.966479875000005,59.966479875000005,59.966479875000005,59.96824091733336,59.966479875000005,59.966479875000005,59.966479875000005,60.23613758400006,نادرست! پاسخ صحیح گوینده۲ است,1,7,1,0.26677679200020066,None,60.24003499999981,60.251694167000096,62.23884108399943,62.23885074999998,62.23899520899977,[],[],[],[],[],[],[],False,62.26211279200015,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,0,0,0,16,0,7,7,47,62.26211279200015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.23944624999967,62.26211279200015,62.26211279200015,62.26211279200015,62.26211279200015,62.255295000666834,62.26211279200015,62.26211279200015,62.26211279200015,62.29566229200009,نادرست! پاسخ صحیح گوینده۳ است,1,8,1,0.02298724999945989,None,62.29989691699939,62.31085670899938,64.3046128750002,64.30465099999947,64.30503700000008,[],[],[],[],[],[],[],False,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,0,0,16,0,8,8,13,64.33213233399965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.30630687499979,64.33213233399965,64.33213233399965,64.33213233399965,64.33213233399965,64.33777316733315,64.33213233399965,64.33213233399965,64.33213233399965,64.72660441700009,صحیح است,2,9,1,0.3926216250001744,None,64.73085108399937,64.74114991699935,66.72477933400023,66.72478762499941,66.7248940419995,[],[],[],[],[],[],[],False,66.74966908399983,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,0,0,0,16,0,9,9,6,66.74966908399983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.72530862500025,66.74966908399983,66.74966908399983,66.74966908399983,66.74966908399983,66.75790854233358,66.74966908399983,66.74966908399983,66.74966908399983,66.9463382089998,صحیح است,3,10,1,0.19490191699969728,None,66.95013695899979,66.96063558399965,68.94720999999936,68.94723208399955,68.9473357500001,[],[],[],[],[],[],[],False,68.97362749999957,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,10,10,64,68.97362749999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.94775737500004,68.97362749999957,68.97362749999957,68.97362749999957,68.97362749999957,68.98030933333351,68.97362749999957,68.97362749999957,68.97362749999957,69.2088488749996,نادرست! پاسخ صحیح گوینده۴ است,3,11,1,0.23307645800014143,None,69.21306329199979,69.22436904200003,71.2083406669999,71.20834883399948,71.20845737499985,[],[],[],[],[],[],[],False,71.23324045899972,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,0,0,0,16,0,11,11,1,71.23324045899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.20887074999973,71.23324045899972,71.23324045899972,71.23324045899972,71.23324045899972,71.24148783333342,71.23324045899972,71.23324045899972,71.23324045899972,71.50429212499967,صحیح است,4,12,1,0.2650840829992376,None,71.50809662499978,71.51864441699945,73.50310462499965,73.50311458399938,73.50322520899954,[],[],[],[],[],[],[],False,73.52861341700009,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,12,12,73,73.52861341700009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.50363062499946,73.52861341700009,73.52861341700009,73.52861341700009,73.52861341700009,73.53617691733282,73.52861341700009,73.52861341700009,73.52861341700009,73.61280612500013,نادرست! پاسخ صحیح گوینده۴ است,4,13,1,0.07555629200032854,None,73.61652924999999,73.62779008399957,75.61167733399998,75.61168558400004,75.61179058400012,[],[],[],[],[],[],[],False,75.63621087499996,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,0,0,0,16,0,13,13,57,75.63621087499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.61219245899974,75.63621087499996,75.63621087499996,75.63621087499996,75.63621087499996,75.64471195833315,75.63621087499996,75.63621087499996,75.63621087499996,75.84601183399991,نادرست! پاسخ صحیح گوینده۳ است,4,14,1,0.20162641600018105,None,75.84999158400024,75.8589622089994,77.84148166700015,77.84149304199946,77.84160833399983,[],[],[],[],[],[],[],False,77.86626779200014,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,0,0,0,16,0,14,14,51,77.86626779200014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.84199904199977,77.86626779200014,77.86626779200014,77.86626779200014,77.86626779200014,77.87462962533348,77.86626779200014,77.86626779200014,77.86626779200014,77.90451495900015,نادرست! پاسخ صحیح گوینده۳ است,4,15,1,0.027881791000254452,None,77.90859799999998,77.91970629200023,79.90564454200012,79.90565508399959,79.90577583399954,[],[],[],[],[],[],[],False,79.93085341699953,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,15,15,61,79.93085341699953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.90620320899961,79.93085341699953,79.93085341699953,79.93085341699953,79.93085341699953,79.93867116733284,79.93085341699953,79.93085341699953,79.93085341699953,80.24745662499936,نادرست! پاسخ صحیح گوینده۴ است,4,16,1,0.31518108299951564,None,80.2512440419996,80.26240012499966,82.24583012499988,82.2458552500002,82.24623379199966,[],[],[],[],[],[],[],False,82.27082833399982,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,16,16,27,82.27082833399982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.24747712499993,82.27082833399982,82.27082833399982,82.27082833399982,82.27082833399982,82.27846495833322,82.27082833399982,82.27082833399982,82.27082833399982,82.52976662499987,نادرست! پاسخ صحیح گوینده۲ است,4,17,1,0.25214120900000125,None,82.53377349999937,82.54479470899969,84.53889308399994,84.53893987499941,84.53933591700024,[],[],[],[],[],[],[],False,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,0,0,0,16,0,17,17,43,84.56845324999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5407310419996,84.56845324999995,84.56845324999995,84.56845324999995,84.56845324999995,84.57198345833288,84.56845324999995,84.56845324999995,84.56845324999995,84.64633904199945,نادرست! پاسخ صحیح گوینده۳ است,4,18,1,0.07606887499969162,None,84.65033587499966,84.66146291699988,86.64825791699968,86.64826600000015,86.64837845900001,[],[],[],[],[],[],[],False,86.67384883399973,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,18,18,23,86.67384883399973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.64879145899977,86.67384883399973,86.67384883399973,86.67384883399973,86.67384883399973,86.68138216733271,86.67384883399973,86.67384883399973,86.67384883399973,86.8870232499994,نادرست! پاسخ صحیح گوینده۲ است,4,19,1,0.20739995799976896,None,86.89107716699982,86.90179637500023,88.89046570899973,88.89049491700007,88.89088166700003,[],[],[],[],[],[],[],False,88.91750195900022,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,19,19,60,88.91750195900022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.89262416699967,88.91750195900022,88.91750195900022,88.91750195900022,88.91750195900022,88.92304375033339,88.91750195900022,88.91750195900022,88.91750195900022,89.0796677090002,نادرست! پاسخ صحیح گوینده۴ است,4,20,1,0.1564734999992652,None,89.08349412499956,89.09479695899972,91.08854424999936,91.08857075000014,91.08895779199975,[],[],[],[],[],[],[],False,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,20,20,74,91.11819000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.09021262499937,91.11819000000014,91.11819000000014,91.11819000000014,91.11819000000014,91.12170470833328,91.11819000000014,91.11819000000014,91.11819000000014,91.37810304199957,نادرست! پاسخ صحیح گوینده۴ است,4,21,1,0.2535729999999603,None,91.38190591700004,91.39349891700022,93.38157112499994,93.38159837500007,93.38194704199941,[],[],[],[],[],[],[],False,93.40876929200022,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,0,0,0,16,0,21,21,50,93.40876929200022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.38337037499969,93.40876929200022,93.40876929200022,93.40876929200022,93.40876929200022,93.41412133333282,93.40876929200022,93.40876929200022,93.40876929200022,93.66080729199984,نادرست! پاسخ صحیح گوینده۳ است,4,22,1,0.24906462499984627,None,93.6651556249999,93.67646837499979,95.66262216699943,95.66263537499981,95.66274658400016,[],[],[],[],[],[],[],False,95.68812787499974,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,22,22,78,95.68812787499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.66316062499936,95.68812787499974,95.68812787499974,95.68812787499974,95.68812787499974,95.69575233333356,95.68812787499974,95.68812787499974,95.68812787499974,96.02551945899995,نادرست! پاسخ صحیح گوینده۴ است,4,23,1,0.3358160420002605,None,96.02976233400022,96.0410756249994,98.0279331669999,98.02794583400009,98.02806745899943,[],[],[],[],[],[],[],False,98.0525130420001,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,0,0,0,16,0,23,23,2,98.0525130420001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.02849533399967,98.0525130420001,98.0525130420001,98.0525130420001,98.0525130420001,98.06097095833277,98.0525130420001,98.0525130420001,98.0525130420001,98.27118329199948,صحیح است,5,24,1,0.21017591700001503,None,98.27551341700018,98.28415712500009,100.26796087499952,100.26797191700007,100.26808420899943,[],[],[],[],[],[],[],False,100.29366983399996,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,24,24,25,100.29366983399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.26848229200004,100.29366983399996,100.29366983399996,100.29366983399996,100.29366983399996,100.3010525833329,100.29366983399996,100.29366983399996,100.29366983399996,100.58747970900004,نادرست! پاسخ صحیح گوینده۲ است,5,25,1,0.28541949999998906,None,100.59165787500024,100.60316795899962,102.58741554199969,102.58742491700013,102.58753316699949,[],[],[],[],[],[],[],False,102.61179108399938,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
