SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses,total_trials,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,0,25,25,22,,,,,,,,,,,,133.17617545899975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1531043750001,133.17617545899975,133.17617545899975,133.17617545899975,133.17617545899975,133.18622445833313,133.17617545899975,133.17617545899975,134.37669974999972,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.198090584000056,None,0,26,134.38046316700002,134.39428712500012,136.38072079199992,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,0,26,26,60,,,,,,,,,,,,136.404752292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.3809083340002,136.404752292,136.404752292,136.404752292,136.404752292,136.41399366733327,136.404752292,136.404752292,137.77688158399997,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.3595584999993662,None,0,27,137.78079187500043,137.7942624999996,139.78092808400015,139.80374787500023,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,0,27,27,47,,,,,,,,,,,,139.80374787500023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.78109995900013,139.80374787500023,139.80374787500023,139.80374787500023,139.80374787500023,139.79721262566662,139.80374787500023,139.80374787500023,140.9327668750002,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.1143730829999186,None,0,28,140.9367767089998,140.9499314169998,142.93882066700007,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,,0,28,28,49,,,,,,,,,,,,142.962687792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.93902266700024,142.962687792,142.962687792,142.962687792,142.962687792,142.97208045833355,142.962687792,142.962687792,143.98434912500034,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.019426625000051,None,0,29,143.9882670420002,144.0014195419999,145.98510862500007,146.00826566700016,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,0,29,29,27,,,,,,,,,,,,146.00826566700016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.98527900000045,146.00826566700016,146.00826566700016,146.00826566700016,146.00826566700016,146.01816929233297,146.00826566700016,146.00826566700016,147.05583458399997,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.046463458999824,None,0,30,147.060612667,147.07506687499972,149.06206216700048,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,30,30,44,,,,,,,,,,,,149.0850357090003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.06222824999986,149.0850357090003,149.0850357090003,149.0850357090003,149.0850357090003,149.0786952086667,149.0850357090003,149.0850357090003,150.29624770900045,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.2028740839996317,None,0,31,150.30023116699977,150.31087616700006,152.2987388749998,152.32613704200048,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,0,31,31,56,,,,,,,,,,,,152.32613704200048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.29964429200027,152.32613704200048,152.32613704200048,152.32613704200048,152.32613704200048,152.33119766733358,152.32613704200048,152.32613704200048,153.56633962500018,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.2391892499999813,None,0,32,153.57023879200005,153.58337120899978,155.56686375000027,155.59177787499993,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,0,32,32,69,,,,,,,,,,,,155.59177787499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.56780904199968,155.59177787499993,155.59177787499993,155.59177787499993,155.59177787499993,155.59916754233342,155.59177787499993,155.59177787499993,157.19254999999976,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,1.5979796250003346,None,0,33,157.1964720420001,157.20952475000013,159.19539125000028,159.21995549999974,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,33,33,45,,,,,,,,,,,,159.21995549999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.19555450000007,159.21995549999974,159.21995549999974,159.21995549999974,159.21995549999974,159.22846341733344,159.21995549999974,159.21995549999974,160.2494902919998,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.0190076660001068,None,0,34,160.25444333399992,160.26943645899973,162.25487766700007,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,34,34,15,,,,,,,,,,,,162.27781691699965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.25504933400043,162.27781691699965,162.27781691699965,162.27781691699965,162.27781691699965,162.27148787566628,162.27781691699965,162.27781691699965,163.33708166700035,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.0570110419994307,None,0,35,163.34084016700035,163.35394474999976,165.34661849999975,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,0,35,35,63,,,,,,,,,,,,165.37203041700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.34676679200038,165.37203041700013,165.37203041700013,165.37203041700013,165.37203041700013,165.37992033333336,165.37203041700013,165.37203041700013,166.22167812499993,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,0.842790708999928,None,0,36,166.2255965840004,166.24066858399965,168.231918167,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,36,36,1,,,,,,,,,,,,168.25777916700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.23249175,168.25777916700008,168.25777916700008,168.25777916700008,168.25777916700008,168.26510541733347,168.25777916700008,168.25777916700008,168.9087407500001,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,0.6480588750000607,None,0,37,168.91277604199968,168.92536516699965,170.90855929200006,170.93197837499974,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,0,37,37,70,,,,,,,,,,,,170.93197837499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.90872941700036,170.93197837499974,170.93197837499974,170.93197837499974,170.93197837499974,170.9416875003331,170.93197837499974,170.93197837499974,172.84566508399985,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,1.9125724169998648,None,0,38,172.85002212499967,172.86345291700036,174.84727199999998,174.87168937499973,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-15-En.wav,Speaker4,گوینده۴,,,,,,,,,0,38,38,74,,,,,,,,,,,,174.87168937499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.84753075000026,174.87168937499973,174.87168937499973,174.87168937499973,174.87168937499973,174.88023245833352,174.87168937499973,174.87168937499973,175.93209308400037,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,1.0510404999995444,None,0,39,175.93627291699977,175.94940929200038,177.93887625000025,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,0,39,39,40,,,,,,,,,,,,177.9655085000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.93954674999986,177.9655085000004,177.9655085000004,177.9655085000004,177.9655085000004,177.9720282503336,177.9655085000004,177.9655085000004,179.0116075420001,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.0366312079995623,None,0,40,179.0152984590004,179.02544891700018,181.01258812499964,181.03659666699969,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,0,40,40,29,,,,,,,,,,,,181.03659666699969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0134369999996,181.03659666699969,181.03659666699969,181.03659666699969,181.03659666699969,181.04504658333332,181.03659666699969,181.03659666699969,182.0581122499998,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.0118551249997836,None,0,41,182.06223533400043,182.0731065,184.0571862500001,184.08016362499984,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-3-En.wav,Speaker4,گوینده۴,,,,,,,,,0,41,41,62,,,,,,,,,,,,184.08016362499984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0573831669999,184.08016362499984,184.08016362499984,184.08016362499984,184.08016362499984,184.0903200833332,184.08016362499984,184.08016362499984,185.12971808400016,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.044113875000221,None,0,42,185.13381870900048,185.14713895899968,187.1307298339998,187.15396783400047,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,42,42,9,,,,,,,,,,,,187.15396783400047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.13090841699977,187.15396783400047,187.15396783400047,187.15396783400047,187.15396783400047,187.16384133333355,187.15396783400047,187.15396783400047,188.41175291699983,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,1.2474495000005845,None,0,43,188.4156803750002,188.42874129200027,190.42234287500014,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,43,43,17,,,,,,,,,,,,190.44760995900015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.4229300420002,190.44760995900015,190.44760995900015,190.44760995900015,190.44760995900015,190.45549066733344,190.44760995900015,190.44760995900015,191.45612254200023,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,1.0007274579993464,None,0,44,191.46011025000007,191.4704508750001,193.45920029199988,193.48412541699963,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,,0,44,44,20,,,,,,,,,,,,193.48412541699963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.46019058399997,193.48412541699963,193.48412541699963,193.48412541699963,193.48412541699963,193.49150570833314,193.48412541699963,193.48412541699963,194.6881459590004,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.2030048329997953,None,0,45,194.69322133399965,194.70769954200023,196.69103016700046,196.71406449999995,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,0,45,45,75,,,,,,,,,,,,196.71406449999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.69119870899976,196.71406449999995,196.71406449999995,196.71406449999995,196.71406449999995,196.70750904166678,196.71406449999995,196.71406449999995,197.93045354199967,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.2116699580001296,None,0,46,197.93541112500043,197.9499127500003,199.93410629200025,199.9576285840003,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,0,46,46,25,,,,,,,,,,,,199.9576285840003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.93429350000042,199.9576285840003,199.9576285840003,199.9576285840003,199.9576285840003,199.9672360003338,199.9576285840003,199.9576285840003,201.31410291700013,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.3541482919999908,None,0,47,201.31825775000016,201.33161241699963,203.32084170899998,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,0,47,47,65,,,,,,,,,,,,203.34454033400016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.32101558399972,203.34454033400016,203.34454033400016,203.34454033400016,203.34454033400016,203.35413333333378,203.34454033400016,203.34454033400016,204.4506797920003,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.1040899159997934,None,0,48,204.45461049999994,204.467541084,206.4649285000005,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,48,48,5,,,,,,,,,,,,206.49209650000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.46548812499987,206.49209650000012,206.49209650000012,206.49209650000012,206.49209650000012,206.49810633333306,206.49209650000012,206.49209650000012,207.64824379200036,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,1.1502210420003394,None,0,49,207.6520440000004,207.66519291700024,209.65709487500044,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-2-En.wav,Speaker2,گوینده۲,,,,,,,,,0,49,49,21,,,,,,,,,,,,209.68584795900006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.65772216700043,209.68584795900006,209.68584795900006,209.68584795900006,209.68584795900006,209.69026112533317,209.68584795900006,209.68584795900006,210.65339949999998,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,0.9629287090001526,None,0,50,210.6576320840004,210.67068879199996,212.657922417,212.68322645900025,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-5-En.wav,Speaker4,گوینده۴,,,,,,,,,0,50,50,64,,,,,,,,,,,,212.68322645900025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.65885224999965,212.68322645900025,212.68322645900025,212.68322645900025,212.68322645900025,212.6903475833338,212.68322645900025,212.68322645900025,214.09255783400022,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.4045839999998861,None,0,51,214.0967538750001,214.1104336669996,216.0963410000004,216.1199668750005,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,0,51,51,54,,,,,,,,,,,,216.1199668750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.09649499999978,216.1199668750005,216.1199668750005,216.1199668750005,216.1199668750005,216.12944237533299,216.1199668750005,216.1199668750005,217.57594249999966,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.4454004170002008,None,0,52,217.5799333750001,217.59273124999982,219.58740720900005,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,,0,52,52,34,,,,,,,,,,,,219.6104491670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.587592459,219.6104491670003,219.6104491670003,219.6104491670003,219.6104491670003,219.60403233366677,219.6104491670003,219.6104491670003,221.03226362500027,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,1.4135519579995162,None,0,53,221.03650479200041,221.04738325000017,223.04053512500013,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,53,53,10,,,,,,,,,,,,223.06838512499962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0411127919997,223.06838512499962,223.06838512499962,223.06838512499962,223.06838512499962,223.0737186673337,223.06838512499962,223.06838512499962,224.4597969590004,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,1.3883473340001729,None,0,54,224.46369116700043,224.47670779199962,226.4734365000004,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,0,54,54,78,,,,,,,,,,,,226.50015766700017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.47408320900013,226.50015766700017,226.50015766700017,226.50015766700017,226.50015766700017,226.5066013333331,226.50015766700017,226.50015766700017,227.50434220900024,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,1.001219917000526,None,0,55,227.5081056250001,227.52139354199971,229.51338270900033,,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,55,55,18,,,,,,,,,,,,229.53868675000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.51407604199994,229.53868675000012,229.53868675000012,229.53868675000012,229.53868675000012,229.54652437533383,229.53868675000012,229.53868675000012,230.7272805419998,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,1.1867350000002261,None,0,56,230.73166033400048,230.7449167499999,232.73038199999974,232.75860320900028,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-2-En.wav,Speaker3,گوینده۳,,,,,,,,,0,56,56,41,,,,,,,,,,,,232.75860320900028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.7309534169999,232.75860320900028,232.75860320900028,232.75860320900028,232.75860320900028,232.76275841733383,232.75860320900028,232.75860320900028,233.8147665839997,Correct! صحیح است,3,1.0526216250000289,None,0,57,233.81904124999983,233.83055629200044,235.81619062499976,235.8390757090001,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,57,57,19,,,,,,,,,,,,235.8390757090001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.8163993750004,235.8390757090001,235.8390757090001,235.8390757090001,235.8390757090001,235.83265800066718,235.8390757090001,235.8390757090001,237.34878300000037,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.50065558300048,None,0,58,237.35284295899964,237.36593662500036,239.34898750000048,239.37452279199988,,,,,,,,,903066,001,2024-06-30_12h04.44.493,5-21,2024.1.4,None,2024-06-30 12h04.49.561103 +0900,
