SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_9.started,sound_13.started,text_7.started,image_8.stopped,text_6.stopped,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,33,33,58,125.76970683300169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.74190575000102,125.76970683300169,125.76970683300169,125.76970683300169,125.76970683300169,125.77435387533527,125.76970683300169,125.76970683300169,125.77029841700278,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,9,34,1,2.101711584000441,None,125.77053258300293,125.78054816700023,127.77098837500671,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,34,34,35,127.79854233300284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.77156983300665,127.79854233300284,127.79854233300284,127.79854233300284,127.79854233300284,127.8041662503388,127.79854233300284,127.79854233300284,127.86447770800442,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,9,35,1,0.0631873749953229,None,127.86861870800203,127.88093841700174,129.86740287500288,129.8916842079998,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,35,35,10,129.8916842079998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8675609580023,129.8916842079998,129.8916842079998,129.8916842079998,129.8916842079998,129.88384912466816,129.8916842079998,129.8916842079998,129.8922474580031,Correct! صحیح است,10,36,1,2.0799947919949773,None,129.8965171670061,129.905123250006,131.8921459580015,131.91552962500282,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,36,36,48,131.91552962500282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.8923172499999,131.91552962500282,131.91552962500282,131.91552962500282,131.91552962500282,131.92521666633598,131.91552962500282,131.91552962500282,132.03233437500603,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,10,37,1,0.10928029200294986,None,132.0363099580063,132.04628191700613,134.0308462920002,134.05337654200412,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,37,37,38,134.05337654200412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0310434580024,134.05337654200412,134.05337654200412,134.05337654200412,134.05337654200412,134.04728045867185,134.05337654200412,134.05337654200412,134.09109529200214,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,10,38,1,0.03380858399759745,None,134.09497254200687,134.10734383300587,136.10110470800282,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,38,38,71,136.12253416699969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.1013009580056,136.12253416699969,136.12253416699969,136.12253416699969,136.12253416699969,136.1177356246665,136.12253416699969,136.12253416699969,136.12315641700116,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,10,39,1,1.9892638749952312,None,136.12684883300244,136.13700479200634,138.12403004200314,138.14707358300075,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,39,39,7,138.14707358300075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.12421666700538,138.14707358300075,138.14707358300075,138.14707358300075,138.14707358300075,138.15715529133792,138.14707358300075,138.14707358300075,138.14765654200164,Correct! صحیح است,11,40,1,1.9667142079997575,None,138.14811279200512,138.15629295800318,140.13896750000276,140.1612148750064,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,40,40,4,140.1612148750064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.1391361250062,140.1612148750064,140.1612148750064,140.1612148750064,140.1612148750064,140.15535187466983,140.1612148750064,140.1612148750064,140.2306523330044,Correct! صحیح است,12,41,1,0.06568500000139466,None,140.23468445800245,140.2458046669999,142.23872625000513,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,41,41,54,142.26383241700387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.23940766700252,142.26383241700387,142.26383241700387,142.26383241700387,142.26383241700387,142.27187787533381,142.26383241700387,142.26383241700387,142.32394300000306,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,12,42,1,0.05571362499904353,None,142.3281498330034,142.34084512499976,144.32595375000528,144.34599504200014,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,42,42,42,144.34599504200014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.32614808300423,144.34599504200014,144.34599504200014,144.34599504200014,144.34599504200014,144.34241983366908,144.34599504200014,144.34599504200014,144.43319516700285,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,12,43,1,0.08257729199976893,None,144.43722395800432,144.44878279200202,146.43694083300215,146.4640663750033,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,43,43,53,146.4640663750033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.4377702080019,146.4640663750033,146.4640663750033,146.4640663750033,146.4640663750033,146.46940879133814,146.4640663750033,146.4640663750033,146.62393450000673,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,12,44,1,0.14993191700341413,None,146.62817854199966,146.641087875003,148.62811675000557,148.6556000000055,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-10-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,44,44,9,148.6556000000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6288072919997,148.6556000000055,148.6556000000055,148.6556000000055,148.6556000000055,148.6605847913384,148.6556000000055,148.6556000000055,148.76021470800333,Correct! صحیح است,13,45,1,0.10268050000013318,None,148.76442920800037,148.77526770800614,150.7598745830037,150.78646495800058,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,45,45,41,150.78646495800058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.76049254200188,150.78646495800058,150.78646495800058,150.78646495800058,150.78646495800058,150.7922477503385,150.78646495800058,150.78646495800058,150.9138211669997,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,13,46,1,0.12597304199880455,None,150.91755787500006,150.93048716700287,152.91995387500356,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,46,46,68,152.94871033300296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.92056758300168,152.94871033300296,152.94871033300296,152.94871033300296,152.94871033300296,152.95314333334005,152.94871033300296,152.94871033300296,152.94939341700228,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,13,47,1,2.1251682920046733,None,152.9497396670049,152.96020116700674,154.9435658750008,154.9693655420051,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,47,47,11,154.9693655420051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.94426733300497,154.9693655420051,154.9693655420051,154.9693655420051,154.9693655420051,154.97604925033426,154.9693655420051,154.9693655420051,155.05788733300142,Correct! صحیح است,14,48,1,0.08618537500296952,None,155.06169433300238,155.07265358300356,157.06548183300038,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,48,48,70,157.09290012500423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.06622358300228,157.09290012500423,157.09290012500423,157.09290012500423,157.09290012500423,157.0986461253347,157.09290012500423,157.09290012500423,157.18091158300376,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,14,49,1,0.08095662500272738,None,157.1851122500011,157.197839708002,159.18054404200666,159.2039554580042,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,49,49,21,159.2039554580042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.18070591700234,159.2039554580042,159.2039554580042,159.2039554580042,159.2039554580042,159.21361170833603,159.2039554580042,159.2039554580042,159.36262866700417,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,14,50,1,0.14789845800260082,None,159.36665229200298,159.37919429199974,161.36679845800245,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,50,50,44,161.39419000000635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.3674331250004,161.39419000000635,161.39419000000635,161.39419000000635,161.39419000000635,161.39998062533465,161.39419000000635,161.39419000000635,161.56326591700054,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,14,51,1,0.16085554199526086,None,161.5673224170023,161.57840745800058,163.57165158300631,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,51,51,75,163.5939642500016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.57180579200212,163.5939642500016,163.5939642500016,163.5939642500016,163.5939642500016,163.58828587466658,163.5939642500016,163.5939642500016,163.59453075000056,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,14,52,1,2.107614458996977,None,163.5982282920013,163.6084506670013,165.59707270800573,165.6200955420063,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,52,52,74,165.6200955420063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.5972645830043,165.6200955420063,165.6200955420063,165.6200955420063,165.6200955420063,165.63018570833862,165.6200955420063,165.6200955420063,165.62066816700099,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,14,53,1,1.9848073339962866,None,165.6210515000057,165.63112879200344,167.6158369170007,167.63897474999976,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-15-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,53,53,34,167.63897474999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.6159913750016,167.63897474999976,167.63897474999976,167.63897474999976,167.63897474999976,167.648950833333,167.63897474999976,167.63897474999976,167.6710139170027,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,14,54,1,0.023606041999300942,None,167.6748132080029,167.68743879200338,169.67307583300135,169.69522029200016,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,54,54,40,169.69522029200016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.6732415420047,169.69522029200016,169.69522029200016,169.69522029200016,169.69522029200016,169.68952649966766,169.69522029200016,169.69522029200016,169.69574845800526,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,14,55,1,2.008685875000083,None,169.69979708300525,169.70962141700147,171.697270167002,171.71721716700267,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,55,55,77,171.71721716700267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.6974553330001,171.71721716700267,171.71721716700267,171.71721716700267,171.71721716700267,171.7136980836697,171.71721716700267,171.71721716700267,171.77130054200097,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,14,56,1,0.053128917003050447,None,171.77514183300082,171.78738562500075,173.77046029200574,173.7901015000025,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,56,56,76,173.7901015000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.77064454200445,173.7901015000025,173.7901015000025,173.7901015000025,173.7901015000025,173.78686620867327,173.7901015000025,173.7901015000025,173.82172462500603,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,14,57,1,0.02335545800451655,None,173.82547895800235,173.83783687500545,175.82158312500542,175.84442020800634,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,57,57,69,175.84442020800634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.82174766700336,175.84442020800634,175.84442020800634,175.84442020800634,175.84442020800634,175.8380282496694,175.84442020800634,175.84442020800634,175.8450622080054,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,14,58,1,1.9692932500038296,None,175.84890708300372,175.85953320800036,177.84558929200284,177.86671250000654,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,58,58,3,177.86671250000654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.84575483300432,177.86671250000654,177.86671250000654,177.86671250000654,177.86671250000654,177.86194524966803,177.86671250000654,177.86671250000654,177.8673822500059,Correct! صحیح است,15,59,1,1.9874589169994579,None,177.87141158300074,177.8799070830064,179.87440170800255,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,59,59,50,179.89818216700223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.87457658300264,179.89818216700223,179.89818216700223,179.89818216700223,179.89818216700223,179.90770400033995,179.89818216700223,179.89818216700223,179.89883750000445,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,15,60,1,1.950617083995894,None,179.8992200000066,179.9085550420059,181.89770725000562,181.92379733300186,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,60,60,67,181.92379733300186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.89830350000557,181.92379733300186,181.92379733300186,181.92379733300186,181.92379733300186,181.9300141253339,181.92379733300186,181.92379733300186,182.08479529200122,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,15,61,1,0.15671554100117646,None,182.08864562500094,182.10115245800262,184.0867606669999,184.10923079200438,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,61,61,16,184.10923079200438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.08694166700298,184.10923079200438,184.10923079200438,184.10923079200438,184.10923079200438,184.10312620867288,184.10923079200438,184.10923079200438,184.3705970420051,Correct! صحیح است,16,62,1,0.2588545000035083,None,184.37442187499983,184.38522612500674,186.36859129200457,186.39185725000425,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,62,62,45,186.39185725000425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.36874495800294,186.39185725000425,186.39185725000425,186.39185725000425,186.39185725000425,186.40169629133794,186.39185725000425,186.39185725000425,186.72169408300397,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,16,63,1,0.3182463330012979,None,186.72586870800296,186.73886725000193,188.72612204200414,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,0,0,0,3,0,63,63,46,188.74867200000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.72627875000035,188.74867200000153,188.74867200000153,188.74867200000153,188.74867200000153,188.74274745866958,188.74867200000153,188.74867200000153,189.01466816700122,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,16,64,1,0.2558077499998035,None,189.0187184170063,189.02929858300195,191.02372679200198,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,64,64,36,191.04745695800375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.02390712500346,191.04745695800375,191.04745695800375,191.04745695800375,191.04745695800375,191.0570170833385,191.04745695800375,191.04745695800375,191.321046750003,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,16,65,1,0.27174158400157467,None,191.3255457080013,191.33938804200443,193.33272291700268,,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,0,0,0,3,0,65,65,18,193.3560096670044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.33289229200454,193.3560096670044,193.3560096670044,193.3560096670044,193.3560096670044,193.36601783333805,193.3560096670044,193.3560096670044,193.51928208300524,Correct! صحیح است,17,66,1,0.16111258399905637,None,193.52308191700286,193.53428320800595,195.52112812500127,195.54461362500297,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,66,66,32,195.54461362500297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.52130179200321,195.54461362500297,195.54461362500297,195.54461362500297,195.54461362500297,195.55418112533567,195.54461362500297,195.54461362500297,195.62392916700628,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,17,67,1,0.0713054590014508,None,195.6277826670048,195.63792479200492,197.62621791700076,197.64950433299964,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,0,0,0,3,0,67,67,66,197.64950433299964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.6263959170028,197.64950433299964,197.64950433299964,197.64950433299964,197.64950433299964,197.65928925034,197.64950433299964,197.64950433299964,197.70977300000231,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,17,68,1,0.055944790998182725,None,197.71402695800498,197.72749079200003,199.71205054200254,199.7341237080036,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,0,0,0,3,0,68,68,26,199.7341237080036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.71221108300233,199.7341237080036,199.7341237080036,199.7341237080036,199.7341237080036,199.7284585836717,199.7341237080036,199.7341237080036,199.77056608300336,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,17,69,1,0.025727499996719416,None,199.7743300420043,199.78594858300494,201.77116816700436,201.79849962500157,,,,,217941,001,2024-07-02_14h29.10.851,5-33,2024.1.4,None,2024-07-02 14h29.15.081022 +0900,
