SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,0.012575750000905828,0.012888625000414322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
,,,,,,,,,,,,,,,,,,,,,,,0.012902250000479398,0.017297083000812563,0.017297083000812563,1.4354765420011972,3,1.3810488330000226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.435508500000651,1.4972477499995875,6.429826875000799,6.435241999666929,6.429826875000799,6.490611582999918,11.438095124667841,16.426131166999767,16.426131166999767,16.426131166999767,16.43520512466627,16.426131166999767,21.43704479166651,26.421207291999963,26.421207291999963,26.430856458000562,26.43787395866663,26.430856458000562,31.4375953336678,36.41982029199971,36.41982029199971,36.43373466699995,36.43648695866638,36.43373466699995,41.43697399966756,46.41947891699965,46.41947891699965,46.416905625001164,,,,,,,,,,,,,,,,,,,,,,,,,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.41692070800127,46.43326445800085,47.500341291999575,47.41643187500085,,,,,,,,,,,,,,,,,,,,,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.41644787500081,47.41660820800098,,,,,,,,,,,,,,,,,,,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,44,47.500341291999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.472106667000844,47.500341291999575,47.500341291999575,47.500341291999575,47.500341291999575,47.49957012533317,47.500341291999575,47.500341291999575,50.290222249999715,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.77849441699982,None,0,1,50.29452783300076,50.30541987499964,52.30052612500003,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,30,52.32809716700103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.30118887500066,52.32809716700103,52.32809716700103,52.32809716700103,52.32809716700103,52.333670166334315,52.32809716700103,52.32809716700103,52.56330945800073,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.23072508299992478,None,0,2,52.56707025000105,52.57963279199976,54.56523758299954,54.5861552919996,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,17,54.5861552919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.56539241700011,54.5861552919996,54.5861552919996,54.5861552919996,54.5861552919996,54.58169041666794,54.5861552919996,54.5861552919996,54.77610883300076,Correct! صحیح است,1,0.18833279099999345,None,0,3,54.779900125000495,54.79224808300023,56.77691291700103,56.80162712499987,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-5-En.wav,Speaker4,گوینده۴,,,,,,,,,0,3,3,64,56.80162712499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.77709241699995,56.80162712499987,56.80162712499987,56.80162712499987,56.80162712499987,56.809977375333375,56.80162712499987,56.80162712499987,56.97566750000078,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.17195416600043245,None,0,4,56.97989704199972,56.992487167000945,58.98269254200022,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-18-En.wav,Speaker2,گوینده۲,,,,,,,,,0,4,4,37,59.00590687499971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98287383299976,59.00590687499971,59.00590687499971,59.00590687499971,59.00590687499971,59.01598454133321,59.00590687499971,59.00590687499971,59.00653145800061,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.1604911249996803,None,0,5,59.00672870800008,59.01670258299964,61.00839820799956,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,0,5,5,58,61.03230341699964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.00858150000022,61.03230341699964,61.03230341699964,61.03230341699964,61.03230341699964,61.04169783333285,61.03230341699964,61.03230341699964,61.06945600000108,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.03531595799904608,None,0,6,61.07347658300023,61.08636141700117,63.07161241700123,63.09600083300029,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,6,6,1,63.09600083300029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0717696669999,63.09600083300029,63.09600083300029,63.09600083300029,63.09600083300029,63.104694166333985,63.09600083300029,63.09600083300029,63.09656766700027,Correct! صحیح است,1,1.9631620000000112,None,0,7,63.09711137500017,63.1050905000011,65.09236116700049,65.11511812500066,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,0,7,7,32,65.11511812500066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.09251154199956,65.11511812500066,65.11511812500066,65.11511812500066,65.11511812500066,65.10878737466761,65.11511812500066,65.11511812500066,65.15212362500097,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.033461875000284635,None,0,8,65.15617029200075,65.16861358300048,67.15307637499973,67.17839875000027,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,,0,8,8,53,67.17839875000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.15328799999952,67.17839875000027,67.17839875000027,67.17839875000027,67.17839875000027,67.18621837533331,67.17839875000027,67.17839875000027,67.2110725420007,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.03170187500109023,None,0,9,67.2152330830013,67.22800783300045,69.21749650000129,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,,,,,,,,,0,9,9,61,69.2409782499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.21771404200081,69.2409782499999,69.2409782499999,69.2409782499999,69.2409782499999,69.25078150033417,69.2409782499999,69.2409782499999,69.24159554200014,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.005213874999754,None,0,10,69.24212020800042,69.25163416699979,71.24539533300049,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,0,10,10,75,71.27191337499971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.24599366700022,71.27191337499971,71.27191337499971,71.27191337499971,71.27191337499971,71.27856554133407,71.27191337499971,71.27191337499971,71.72502370800066,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.45167987500099116,None,0,11,71.72868629200093,71.7429030000003,73.73361833300078,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,0,11,11,46,73.75679545800085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7337750000006,73.75679545800085,73.75679545800085,73.75679545800085,73.75679545800085,73.766919125334,73.75679545800085,73.75679545800085,73.75746550000076,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.4220176670005458,None,0,12,73.7577639580013,73.76744500000132,75.75787400000081,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,12,12,11,75.78609833300106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.75802287500119,75.78609833300106,75.78609833300106,75.78609833300106,75.78609833300106,75.7911745413335,75.78609833300106,75.78609833300106,75.9590361669998,Correct! صحیح است,1,0.1698448750012176,None,0,13,75.96300541700111,75.97452820800027,77.95810062500095,77.98274783300076,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-15-En.wav,Speaker4,گوینده۴,,,,,,,,,0,13,13,74,77.98274783300076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.95830533300068,77.98274783300076,77.98274783300076,77.98274783300076,77.98274783300076,77.9912001663329,77.98274783300076,77.98274783300076,78.01017812499958,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.026405624999824795,None,0,14,78.01436554199972,78.02685137499975,80.01276862499981,80.03889675000028,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,14,14,45,80.03889675000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.01293483300105,80.03889675000028,80.03889675000028,80.03889675000028,80.03889675000028,80.04589466633345,80.03889675000028,80.03889675000028,80.03946700000051,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.039576582999871,None,0,15,80.03996887500034,80.04958841699954,82.03424020800048,82.05983287500021,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
