SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,CheckAccuracy1.started,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,3,44,284,13,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.798500707998755,52.79867529099647,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,3,45,285,52,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.81443699999727,52.81460262499968,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,3,46,286,49,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83103287499762,52.83121983299861,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,3,47,287,41,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.847006707997934,52.84717795799952,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,3,48,288,3,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.862945207998564,52.86311045799812,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,3,49,289,19,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.87885187499705,52.879010332999314,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,3,50,290,32,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.89548745799766,52.89565841599688,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,3,51,291,53,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.91148229099781,52.91165258299952,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,3,52,292,74,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.92737508299979,52.927570832998754,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,3,53,293,10,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.943380707998585,52.943559082999855,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,3,54,294,78,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.95991741599937,52.960086374998355,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,3,55,295,23,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.975837874997524,52.97601062499962,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,3,56,296,21,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.991674375,52.991834957996616,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,3,57,297,69,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0075957079971,53.00776454099832,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,3,58,298,45,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.024164832997485,53.024393665997195,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,3,59,299,51,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0401114999986,53.04032962499696,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-16-Per.wav,Speaker1,گوینده ۱,3,60,300,15,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.056125540999346,53.05629220799892,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,3,61,301,43,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0720674999975,53.07225004099746,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,3,62,302,59,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.08862187499835,53.088788624998415,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,3,63,303,48,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.10450883299927,53.10467566599982,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,3,64,304,22,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.12036612499651,53.12052574999689,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,3,65,305,8,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.13626658299836,53.13643504099673,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,3,66,306,60,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.153134915999544,53.153319790999376,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,3,67,307,40,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.16901341599805,53.169177832998685,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,3,68,308,77,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.184918707996985,53.185093457999756,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,3,69,309,46,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.20076920799693,53.20094558299752,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,3,70,310,66,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.21720983299747,53.21738762499808,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,3,71,311,33,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.233228332999715,53.23341645799883,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,3,72,312,72,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.24912208299793,53.24929858299947,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,3,73,313,20,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.26498554099817,53.26516945799813,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,3,74,314,11,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.28148183299709,53.281650749999244,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,3,75,315,24,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2973432079998,53.29750045799665,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-11-Per.wav,Speaker2,گوینده۲,3,76,316,30,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.313177707997966,53.31333754099978,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,3,77,317,25,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3291387499994,53.329328999996505,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,3,78,318,2,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.34561795799891,53.345799999999144,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,3,79,319,16,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3615834159973,53.361743582998315,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,4,0,320,32,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.37747416599814,53.37765066599968,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,4,1,321,65,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.393369290999544,53.393538499996794,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,4,2,322,57,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.40987212499749,53.41003962499963,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,4,3,323,44,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.425740082999255,53.425947040999745,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,4,4,324,33,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.441796790997614,53.441979207997065,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,4,5,325,56,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45764491599766,53.4578452909991,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,4,6,326,27,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47421816599672,53.47438062499714,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,4,7,327,23,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49010895799802,53.49027054099861,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,4,8,328,52,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.505978665998555,53.50614783299898,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,4,9,329,48,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52197687499938,53.522154874997796,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,4,10,330,69,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.538633290998405,53.53886920799778,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,4,11,331,54,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55480862499826,53.55498695799906,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,4,12,332,12,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.571047040997655,53.571220665999135,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,4,13,333,59,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.586902665996604,53.58706124999662,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,4,14,334,20,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.603440707996924,53.603647457999614,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,4,15,335,53,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61937945799946,53.61956729099984,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,4,16,336,55,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63540374999866,53.635604249997414,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,4,17,337,70,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.65143320799689,53.65160441599801,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,4,18,338,75,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.66800008299833,53.66815887499979,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,4,19,339,51,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.68391433299985,53.68408974999693,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,4,20,340,18,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.70004895799866,53.70022208299997,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,4,21,341,5,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.71614799999952,53.7163726660001,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,4,22,342,16,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.73288237499946,53.73305354099648,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
