SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,68,68,72,,,,,302.5913600410058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.5673649160017,302.5913600410058,302.5913600410058,302.5913600410058,302.5913600410058,302.59990641633385,302.5913600410058,302.5913600410058,304.3644341660038,Correct! صحیح است,66,69,4,1.7694708749986603,None,304.3684419160054,304.379535125001,306.3699290000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,69,69,25,,,,,306.3904952080047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.37008895799954,306.3904952080047,306.3904952080047,306.3904952080047,306.3904952080047,306.3865628326714,306.3904952080047,306.3904952080047,307.75770283300517,Correct! صحیح است,67,70,2,1.3641686659975676,None,307.7615975830049,307.7734555000061,309.75727220800036,309.7787177909995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,70,70,42,,,,,309.7787177909995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.7574534160012,309.7787177909995,309.7787177909995,309.7787177909995,309.7787177909995,309.77372974966806,309.7787177909995,309.7787177909995,311.72080516600545,Correct! صحیح است,68,71,3,1.9385015410007327,None,311.7246660000019,311.7366282080038,313.7229716660004,313.74505625000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,71,71,3,,,,,313.74505625000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.72317587500584,313.74505625000165,313.74505625000165,313.74505625000165,313.74505625000165,313.739338749667,313.74505625000165,313.74505625000165,315.02222512500157,Correct! صحیح است,69,72,1,1.2752281249995576,None,315.0262907080032,315.037527708002,317.03198979100125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,72,72,4,,,,,317.057756000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.03262800000084,317.057756000002,317.057756000002,317.057756000002,317.057756000002,317.0651549583349,317.057756000002,317.057756000002,318.59678633300064,Correct! صحیح است,70,73,1,1.534787457996572,None,318.60193362500286,318.6137493749993,320.60604750000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,73,73,64,,,,,320.6333798330015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.6066917080025,320.6333798330015,320.6333798330015,320.6333798330015,320.6333798330015,320.63914699933275,320.6333798330015,320.6333798330015,322.1128680410038,Correct! صحیح است,71,74,4,1.4740656659996603,None,322.1175340000045,322.13020395800413,324.12176691600325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,74,74,51,,,,,324.14274750000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.12197204100084,324.14274750000186,324.14274750000186,324.14274750000186,324.14274750000186,324.1383826666681,324.14274750000186,324.14274750000186,325.84300887500285,Correct! صحیح است,72,75,3,1.6895368750047055,None,325.8481064580046,325.86100483300106,327.8439160410053,327.86437045800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,75,75,11,,,,,327.86437045800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8441174160034,327.86437045800267,327.86437045800267,327.86437045800267,327.86437045800267,327.8603039996708,327.86437045800267,327.86437045800267,329.0721997080036,Correct! صحیح است,73,76,1,1.2031369579999591,None,329.07607850000204,329.08908670800156,331.07630825000524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,76,76,33,,,,,331.09816016600234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.07646991599904,331.09816016600234,331.09816016600234,331.09816016600234,331.09816016600234,331.0929421246658,331.09816016600234,331.09816016600234,332.5986429160039,Correct! صحیح است,74,77,2,1.497390666998399,None,332.602660250006,332.61394100000325,334.5991472080059,334.619425416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,77,77,24,,,,,334.619425416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.59931812500145,334.619425416,334.619425416,334.619425416,334.619425416,334.6154914576657,334.619425416,334.619425416,335.8479976660019,Correct! صحیح است,75,78,2,1.2256032080040313,None,335.8520365000004,335.8631759160053,337.8471705000047,337.8684111660041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,78,78,27,,,,,337.8684111660041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.8473587080007,337.8684111660041,337.8684111660041,337.8684111660041,337.8684111660041,337.86362529166604,337.8684111660041,337.8684111660041,339.1740610410052,Correct! صحیح است,76,79,2,1.2962422909986344,None,339.17802704100177,339.18720895799925,341.17438229099935,341.1996206660042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,79,79,39,,,,,341.1996206660042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.17535245800536,341.1996206660042,341.1996206660042,341.1996206660042,341.1996206660042,341.20676191633584,341.1996206660042,341.1996206660042,343.0981839580054,Correct! صحیح است,77,80,2,1.8899834580006427,None,343.1020858750053,343.1110042910004,345.0991776660012,345.10483408300206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.09951266600547,0.9625,True,345.09999004100246,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1000822080023,345.10483408300206,350.13773791600397,350.09585629100184,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,79,350.13773791600397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.11452624999947,350.13773791600397,350.13773791600397,350.13773791600397,350.13773791600397,350.14558629100503,350.13773791600397,350.13773791600397,352.47443870799907,4,2.327950792001502,None,4,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,5,352.50367008300236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.47901724999974,352.50367008300236,352.50367008300236,352.50367008300236,352.50367008300236,352.5068845413339,352.50367008300236,352.50367008300236,354.4837440410047,1,1.9710037920012837,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,31,354.5113314580012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.48795479100227,354.5113314580012,354.5113314580012,354.5113314580012,354.5113314580012,354.5162234993336,354.5113314580012,354.5113314580012,355.9752665000051,2,1.4590315840032417,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,3,3,23,356.0050458750047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.9802950410012,356.0050458750047,356.0050458750047,356.0050458750047,356.0050458750047,356.00764549933274,356.0050458750047,356.0050458750047,357.39736516600533,2,1.384176874998957,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,4,4,39,357.4227329580026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.401359083,357.4227329580026,357.4227329580026,357.4227329580026,357.4227329580026,357.4298364163337,357.4227329580026,357.4227329580026,358.7133487910032,2,1.2883190829961677,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,,,,,,,,,0,5,5,76,358.7402960000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.7172911250018,358.7402960000036,358.7402960000036,358.7402960000036,358.7402960000036,358.74583691633643,358.7402960000036,358.7402960000036,360.07923208300053,4,1.3266712500044378,None,4,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,6,6,37,360.1065198330034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.08320504100266,360.1065198330034,360.1065198330034,360.1065198330034,360.1065198330034,360.1099933743394,360.1065198330034,360.1065198330034,361.29108745800477,2,1.1826122499987832,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,7,7,26,361.31916995800566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.29515837500367,361.31916995800566,361.31916995800566,361.31916995800566,361.31916995800566,361.3236119993385,361.31916995800566,361.31916995800566,362.45064179100154,2,1.1250179170019692,None,2,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,,,,,,,,,0,8,8,55,362.4772401250011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.4545063330006,362.4772401250011,362.4772401250011,362.4772401250011,362.4772401250011,362.4831598743335,362.4772401250011,362.4772401250011,363.81361529100104,3,1.3335434170003282,None,3,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker2,گوینده۲,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,363.84185208300187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8179270410037,363.84185208300187,363.84185208300187,363.84185208300187,363.84185208300187,363.84613870833755,363.84185208300187,363.84185208300187,,,,,,,,,,,,,,,,,,,,
