SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image_7.started,sound_9.started,text_5.started,image.stopped,text_4.stopped,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test_group3,CheckAccuracy3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,0,33,33,65,157.7831686669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.76016508300017,157.7831686669997,157.7831686669997,157.7831686669997,157.7831686669997,157.79291795833302,157.7831686669997,157.7831686669997,159.22271275000003,Correct! صحیح است,4,1.4380445830001918,None,0,34,159.22683204199984,159.2378739169999,161.251362125,161.2240638329995,161.22408820799956,0.0,False,161.2243805829994,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-2-En.wav,Speaker3,گوینده۳,,,,,,,,,0,34,34,41,161.251362125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2249701669998,161.251362125,161.251362125,161.251362125,161.251362125,161.2564579163332,161.251362125,161.251362125,162.46118458299952,Correct! صحیح است,3,1.205229624999447,None,0,35,162.46498858299947,162.4762805829996,,164.47298299999966,164.47302670799945,0.0,False,164.47384212499946,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-17-En.wav,Speaker4,گوینده۴,,,,,,,,,0,35,35,76,164.49771758299994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.47442662499998,164.49771758299994,164.49771758299994,164.49771758299994,164.49771758299994,164.5061565833335,164.49771758299994,164.49771758299994,166.04688312500002,Correct! صحیح است,4,1.546018125000046,None,0,36,166.05097729199952,166.06254716700005,,168.05780683299963,168.05783650000012,0.0,False,168.05845020800007,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,0,36,36,35,168.08690124999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0592592920002,168.08690124999976,168.08690124999976,168.08690124999976,168.08690124999976,168.09094187533316,168.08690124999976,168.08690124999976,169.3802163749997,Correct! صحیح است,2,1.2879040829993755,None,0,37,169.3843377080002,169.39578354199966,171.4101314999998,171.38436716700016,171.3843947079995,0.0,False,171.38482512500013,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,0,37,37,38,171.4101314999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.38590091700007,171.4101314999998,171.4101314999998,171.4101314999998,171.4101314999998,171.4168201663329,171.4101314999998,171.4101314999998,172.48805166700004,Correct! صحیح است,2,1.0724881659998573,None,0,38,172.49185620800017,172.5032741670002,174.51193016700017,174.48848066699975,174.48848887500026,0.0,False,174.48864175000017,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,,0,38,38,49,174.51193016700017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.4888288330003,174.51193016700017,174.51193016700017,174.51193016700017,174.51193016700017,174.52155616633314,174.51193016700017,174.51193016700017,176.06369129199993,Correct! صحیح است,3,1.5504259160006768,None,0,39,176.06787437499952,176.0811522920003,178.09295225000005,178.0660444999994,178.06606699999975,0.0,False,178.06636141699983,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,,0,39,39,30,178.09295225000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.066934167,178.09295225000005,178.09295225000005,178.09295225000005,178.09295225000005,178.0984874583333,178.09295225000005,178.09295225000005,179.54897812499985,Correct! صحیح است,2,1.4526491249998799,None,0,40,179.553180375,179.56458895800006,,181.55831087499973,181.55834200000027,0.0,False,181.55932683299943,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,40,40,42,181.58455604200026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.56024604199956,181.58455604200026,181.58455604200026,181.58455604200026,181.58455604200026,181.5915132083333,181.58455604200026,181.58455604200026,182.87347695799963,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.2863538330002484,None,0,41,182.87727774999985,182.8903585830003,184.89797395799997,184.87293679199956,184.87294654200014,0.0,False,184.87308154199945,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,,0,41,41,34,184.89797395799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.8732720830003,184.89797395799997,184.89797395799997,184.89797395799997,184.89797395799997,184.906080958333,184.89797395799997,184.89797395799997,186.2236647919999,Correct! صحیح است,2,1.3174175829999513,None,0,42,186.22889362499973,186.24102049999965,188.24875129199972,188.22462754200023,188.22465766699952,0.0,False,188.22504333300003,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,42,42,5,188.24875129199972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.22578729199995,188.24875129199972,188.24875129199972,188.24875129199972,188.24875129199972,188.2570340003336,188.24875129199972,188.24875129199972,189.29471091699997,Correct! صحیح است,1,1.043362624999645,None,0,43,189.29852383300022,189.30954475,191.3219159579994,191.29749512499984,191.29750400000012,0.0,False,191.2976945829996,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,,0,43,43,28,191.3219159579994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.29785908299982,191.3219159579994,191.3219159579994,191.3219159579994,191.3219159579994,191.33058945833324,191.3219159579994,191.3219159579994,192.4972754999999,Correct! صحیح است,2,1.1739462499999718,None,0,44,192.50135604200022,192.51338016699992,194.5199915000003,194.4985535830001,194.49856391699996,0.0,False,194.4987289999999,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,0,44,44,72,194.5199915000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.49891433299945,194.5199915000003,194.5199915000003,194.5199915000003,194.5199915000003,194.515016708667,194.5199915000003,194.5199915000003,196.07801562500026,Correct! صحیح است,4,1.5555514580000818,None,0,45,196.08326383300027,196.09622587499962,,198.08951637500013,198.08954499999982,0.0,False,198.0904695829995,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-18-En.wav,Speaker2,گوینده۲,,,,,,,,,0,45,45,37,198.1139535000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.09110037499977,198.1139535000002,198.1139535000002,198.1139535000002,198.1139535000002,198.1226380003332,198.1139535000002,198.1139535000002,199.25816441699953,Correct! صحیح است,2,1.1341150830003244,None,0,46,199.26280183299968,199.27580175000003,,201.26556716699997,201.2656011250001,0.0,False,201.26643716699982,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,0,46,46,27,201.29155479200017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.26723554199998,201.29155479200017,201.29155479200017,201.29155479200017,201.29155479200017,201.29869987533363,201.29155479200017,201.29155479200017,202.42857575000016,Correct! صحیح است,2,1.1352851250003368,None,0,47,202.43233766699996,202.44363862499995,204.45162570799948,204.42817804199967,204.42818674999944,0.0,False,204.42835995799942,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,0,47,47,58,204.45162570799948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.42854429199997,204.45162570799948,204.45162570799948,204.45162570799948,204.45162570799948,204.46124487533285,204.45162570799948,204.45162570799948,205.7455942079996,Correct! صحیح است,3,1.289852208999946,None,0,48,205.74988074999965,205.76139987500028,,207.75752850000026,207.75756629199986,0.0,False,207.75852154199947,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,48,48,9,207.78371645799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.75958241700027,207.78371645799962,207.78371645799962,207.78371645799962,207.78371645799962,207.79065833333294,207.78371645799962,207.78371645799962,209.02168087500013,Correct! صحیح است,1,1.2275330000002214,None,0,49,209.0254775000003,209.0373771249997,,211.03222662499957,211.0322605829997,0.0,False,211.03297445799944,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,0,49,49,29,211.05937766700026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.03362275000018,211.05937766700026,211.05937766700026,211.05937766700026,211.05937766700026,211.06537004133367,211.05937766700026,211.05937766700026,212.2370072499998,Correct! صحیح است,2,1.1741791249996822,None,0,50,212.24084133299948,212.25226349999957,214.25979129200005,214.2364782499999,214.2364864579995,0.0,False,214.2366635419994,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,0,50,50,36,214.25979129200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.23686841699964,214.25979129200005,214.25979129200005,214.25979129200005,214.25979129200005,214.26958516633346,214.25979129200005,214.25979129200005,215.89686408299985,Correct! صحیح است,2,1.634743042000082,None,0,51,215.90181870800006,215.9140909580001,,217.9051416249995,217.90514933299983,0.0,False,217.90531395800008,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,51,51,1,217.9293173750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.90548854200006,217.9293173750002,217.9293173750002,217.9293173750002,217.9293173750002,217.93844387533278,217.9293173750002,217.9293173750002,218.74689712500003,Correct! صحیح است,1,0.8088804580002034,None,0,52,218.75105687499945,218.76209754199954,,220.75783899999988,220.75788470799944,0.0,False,220.75875304199963,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,,0,52,52,20,220.78649549999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.75972670800002,220.78649549999955,220.78649549999955,220.78649549999955,220.78649549999955,220.79096537533366,220.78649549999955,220.78649549999955,222.08109879199947,Correct! صحیح است,2,1.2860299579997445,None,0,53,222.08495279199997,222.09598904199993,224.10787600000003,224.0822017499995,224.0822254169998,0.0,False,224.08254079200015,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,53,53,51,224.10787600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.08311791699998,224.10787600000003,224.10787600000003,224.10787600000003,224.10787600000003,224.114570958333,224.10787600000003,224.10787600000003,225.6978897500003,Correct! صحیح است,3,1.5773790000002919,None,0,54,225.70214758299971,225.71129562500028,,227.70503033299974,227.70504179199997,0.0,False,227.70524895800008,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,54,54,6,227.7287322080001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.7054445419999,227.7287322080001,227.7287322080001,227.7287322080001,227.7287322080001,227.7383278753328,227.7287322080001,227.7287322080001,228.91538870800014,Correct! صحیح است,1,1.184532625000429,None,0,55,228.92045283300013,228.93295537499944,,230.92148029199961,230.9215172080003,0.0,False,230.92203162500027,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,55,55,44,230.9486448329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.92253283299942,230.9486448329999,230.9486448329999,230.9486448329999,230.9486448329999,230.95466733333302,230.9486448329999,230.9486448329999,234.93728937499964,Correct! صحیح است,3,3.980646875000275,None,0,56,234.93754229200022,234.94629087500016,,236.94033820799996,236.94036633299947,0.0,False,236.94107670799985,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-5-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,56,56,4,236.96793870799956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.94164829199963,236.96793870799956,236.96793870799956,236.96793870799956,236.96793870799956,236.97348741633283,236.96793870799956,236.96793870799956,238.39269091699953,Correct! صحیح است,1,1.4153043330006767,None,0,57,238.3969385829996,238.40813158299989,,240.3999167080001,240.39992466700005,0.0,False,240.40012433299944,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,0,57,57,73,240.42522333299985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.40031637499942,240.42522333299985,240.42522333299985,240.42522333299985,240.42522333299985,240.433211125333,240.42522333299985,240.42522333299985,242.031536167,Correct! صحیح است,4,1.5993000420003227,None,0,58,242.0356596669999,242.04671908299952,244.05472029199973,244.02939324999988,244.02941308299978,0.0,False,244.02959116700004,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,,,,,,,,,0,58,58,68,244.05472029199973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.02984916700007,244.05472029199973,244.05472029199973,244.05472029199973,244.05472029199973,244.06250262533337,244.05472029199973,244.05472029199973,245.39404616699994,Correct! صحیح است,4,1.3379849579996517,None,0,59,245.39818433300024,245.41004970799986,,247.40085508299944,247.40089474999968,0.0,False,247.40168804199948,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,0,59,59,43,247.4263782500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.402619083,247.4263782500002,247.4263782500002,247.4263782500002,247.4263782500002,247.43401508333278,247.4263782500002,247.4263782500002,248.57842083299965,Correct! صحیح است,3,1.1441193330001624,None,0,60,248.58240179199947,248.5909822499998,250.59853337499953,250.57494762500028,250.5749574169995,0.0,False,250.57511929199973,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,0,60,60,71,250.59853337499953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.57530637499985,250.59853337499953,250.59853337499953,250.59853337499953,250.59853337499953,250.60805633333308,250.59853337499953,250.59853337499953,252.1216316250002,Correct! صحیح است,4,1.5148610829992322,None,0,61,252.12537204199998,252.13462983299996,254.14725845799967,254.12223875000018,254.12224650000007,0.0,False,254.12240183299946,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,61,61,14,254.14725845799967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.12259804199948,254.14725845799967,254.14725845799967,254.14725845799967,254.14725845799967,254.15528308333302,254.14725845799967,254.14725845799967,256.06927641699986,Correct! صحیح است,1,1.9171930419997807,None,0,62,256.07323366699984,256.08449816699977,258.0915122919996,258.06877070799965,258.0687801670001,0.0,False,258.0689675829999,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,0,62,62,75,258.0915122919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0691674999998,258.0915122919996,258.0915122919996,258.0915122919996,258.0915122919996,258.0851535836666,258.0915122919996,258.0915122919996,263.2827173329997,Correct! صحیح است,4,5.179398708000008,None,0,63,263.2831685000001,263.2949749999998,265.30361962499956,265.2801799580002,265.2801884999999,0.0,False,265.2803650830001,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,0,63,63,32,265.30361962499956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.28056666700013,265.30361962499956,265.30361962499956,265.30361962499956,265.30361962499956,265.3132207083331,265.30361962499956,265.30361962499956,267.158790083,Correct! صحیح است,2,1.841191333000097,None,0,64,267.16267691699977,267.1743076249995,,269.16363383299995,269.1636412500002,0.0,False,269.16382174999944,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,64,64,11,269.1870917919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.16402041699985,269.1870917919996,269.1870917919996,269.1870917919996,269.1870917919996,269.1969292083336,269.1870917919996,269.1870917919996,270.66789620799955,Correct! صحیح است,1,1.4742500419997668,None,0,65,270.67174458299996,270.6832933329997,,272.67204879200017,272.6720569580002,0.0,False,272.6722291670003,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,,0,65,65,55,272.69577562499944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.67242183300004,272.69577562499944,272.69577562499944,272.69577562499944,272.69577562499944,272.7053420833331,272.69577562499944,272.69577562499944,274.341653167,Correct! صحیح است,3,1.6433579170006851,None,0,66,274.3454504169995,274.35641029199996,276.3630545420001,276.339979333,276.3399920419997,0.0,False,276.3401347079998,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,0,66,66,70,276.3630545420001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.34030325000003,276.3630545420001,276.3630545420001,276.3630545420001,276.3630545420001,276.37312383333347,276.3630545420001,276.3630545420001,277.5564342919997,Correct! صحیح است,4,1.182672583000567,None,0,67,277.5601024580001,277.5708359170003,,279.5604269579999,279.56043475000024,0.0,False,279.5606183330001,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,0,67,67,56,279.5822680829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5608036670001,279.5822680829997,279.5822680829997,279.5822680829997,279.5822680829997,279.57705758366615,279.5822680829997,279.5822680829997,281.71575479199964,Correct! صحیح است,3,2.128430541999478,None,0,68,281.71993058299995,281.7314752080001,,283.7237562499995,283.723780542,0.0,False,283.72445558300024,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,68,68,13,283.746997833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.72502370799975,283.746997833,283.746997833,283.746997833,283.746997833,283.7569090413331,283.746997833,283.746997833,284.9661731670003,Correct! صحیح است,1,1.2086742080000477,None,0,69,284.97125654199954,284.9839645000002,286.9930543749997,286.9694930830001,286.9695020829995,0.0,False,286.9696602920003,201888,001,2024-07-01_11h45.26.659,5-25,2024.1.4,None,2024-07-01 11h45.32.596912 +0900,
