SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,correct_responses,total_trials,FeedbackRoutine2.started,FeedbackText2.started,FeedbackText2.stopped,FeedbackRoutine2.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,48,48,77,,,,,,,,,262.90490333302296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.8823215830198,262.90490333302296,262.90490333302296,262.90490333302296,262.90490333302296,262.8985087916701,262.90490333302296,262.90490333302296,264.2763703330129,Correct! صحیح است,4,1.3625425409991294,None,0,49,264.28064941600314,264.2898269580037,,266.28413825001917,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,49,49,3,,,,,,,,,266.3081947500177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.2847350410011,266.3081947500177,266.3081947500177,266.3081947500177,266.3081947500177,266.3172342083494,266.3081947500177,266.3081947500177,267.5059018750035,Correct! صحیح است,1,1.194834958994761,None,0,50,267.50980741600506,267.52125545800664,269.5376687500102,269.5095294160128,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,50,50,0,,,,,,,,,269.5376687500102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5102256660175,269.5376687500102,269.5376687500102,269.5376687500102,269.5376687500102,269.5418715833298,269.5376687500102,269.5376687500102,270.61789862500154,Correct! صحیح است,1,1.0697090000030585,None,0,51,270.6219395410153,270.6328814160079,272.6387899160036,272.616090000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,51,51,46,,,,,,,,,272.6387899160036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.6162455000158,272.6387899160036,272.6387899160036,272.6387899160036,272.6387899160036,272.63247391666323,272.6387899160036,272.6387899160036,274.790424375009,Correct! صحیح است,3,2.1396918749960605,None,0,52,274.7945353749965,274.80461216601543,276.81283550002263,276.79015141600394,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,52,52,24,,,,,,,,,276.81283550002263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.7903207500058,276.81283550002263,276.81283550002263,276.81283550002263,276.81283550002263,276.8065706246746,276.81283550002263,276.81283550002263,277.92594129100326,Correct! صحیح است,2,1.110436374990968,None,0,53,277.9301020410203,277.94215979101136,,279.93554991600104,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,53,53,56,,,,,,,,,279.95790587502415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.9357036250003,279.95790587502415,279.95790587502415,279.95790587502415,279.95790587502415,279.95217704167976,279.95790587502415,279.95790587502415,281.6973857500125,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.7375995839829557,None,0,54,281.7013348750188,281.71465016601724,,283.7067454160133,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,54,54,54,,,,,,,,,283.73416637501214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.707375833008,283.73416637501214,283.73416637501214,283.73416637501214,283.73416637501214,283.73991929135127,283.73416637501214,283.73416637501214,284.76238204102265,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.023105458007194,None,0,55,284.76668516601785,284.77977995801484,,286.7685665830213,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,55,55,33,,,,,,,,,286.79774966600235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.76917883299757,286.79774966600235,286.79774966600235,286.79774966600235,286.79774966600235,286.80173483334556,286.79774966600235,286.79774966600235,287.9121430410014,Correct! صحیح است,2,1.1131542079965584,None,0,56,287.91706733300816,287.92978441601736,289.93731658300385,289.9146184580168,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,56,56,16,,,,,,,,,289.93731658300385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.9147760409978,289.93731658300385,289.93731658300385,289.93731658300385,289.93731658300385,289.9309815416675,289.93731658300385,289.93731658300385,290.9271689580055,Correct! صحیح است,1,0.98445529199671,None,0,57,290.9321589160245,290.9455864580232,,292.9328522910073,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,57,57,79,,,,,,,,,292.9588134580117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.93341370800044,292.9588134580117,292.9588134580117,292.9588134580117,292.9588134580117,292.96603820834616,292.9588134580117,292.9588134580117,294.2704137910041,Correct! صحیح است,4,1.3099432500021067,None,0,58,294.2744150000217,294.28589837500476,296.29686083301203,296.27411816600943,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,58,58,19,,,,,,,,,296.29686083301203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.2742931660032,296.29686083301203,296.29686083301203,296.29686083301203,296.29686083301203,296.2905245416662,296.29686083301203,296.29686083301203,297.48246283302433,Correct! صحیح است,1,1.177216457988834,None,0,59,297.4864250830142,297.49802191602066,,299.4934501660173,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,59,59,25,,,,,,,,,299.5208484160248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.49412316601956,299.5208484160248,299.5208484160248,299.5208484160248,299.5208484160248,299.5266229583435,299.5208484160248,299.5208484160248,300.60421225000755,Correct! صحیح است,2,1.0819920000212733,None,0,60,300.6083038750221,300.62109345800127,302.6315592910105,302.606901000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-4-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,60,60,63,,,,,,,,,302.6315592910105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.6070661660051,302.6315592910105,302.6315592910105,302.6315592910105,302.6315592910105,302.63999837433994,302.6315592910105,302.6315592910105,303.81203779100906,Correct! صحیح است,4,1.1779355000180658,None,0,61,303.8161357080098,303.82752608301234,305.8348202080233,305.8120748329966,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,61,61,37,,,,,,,,,305.8348202080233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.8122673330072,305.8348202080233,305.8348202080233,305.8348202080233,305.8348202080233,305.8284637916697,305.8348202080233,305.8348202080233,306.9239996660035,Correct! صحیح است,2,1.0790904170135036,None,0,62,306.92772758301,306.93893662499613,,308.9324954159965,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,62,62,64,,,,,,,,,308.9548713749973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9326587910182,308.9548713749973,308.9548713749973,308.9548713749973,308.9548713749973,308.9491251246693,308.9548713749973,308.9548713749973,310.0697675830161,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,1.1056169169896748,None,0,63,310.07370716601145,310.0848262910149,312.0960402500059,312.0728591660154,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,63,63,7,,,,,,,,,312.0960402500059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.073019250005,312.0960402500059,312.0960402500059,312.0960402500059,312.0960402500059,312.1058734163312,312.0960402500059,312.0960402500059,313.4321262910089,Correct! صحیح است,1,1.332938458013814,None,0,64,313.43586887500715,313.4488150830148,,315.4426687080122,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,64,64,71,,,,,,,,,315.4681627500104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.44330729101785,315.4681627500104,315.4681627500104,315.4681627500104,315.4681627500104,315.4757974163299,315.4681627500104,315.4681627500104,316.6998438750161,Correct! صحیح است,4,1.22136591601884,None,0,65,316.7040128330118,316.7149557910161,318.7242519580177,318.6985517500143,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-10-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,65,65,9,,,,,,,,,318.7242519580177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.69869654101785,318.7242519580177,318.7242519580177,318.7242519580177,318.7242519580177,318.7316113743368,318.7242519580177,318.7242519580177,319.75709583301796,Correct! صحیح است,1,1.021292582998285,None,0,66,319.76090824999847,319.7701452500187,321.78488166601164,321.76022891601315,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,66,66,27,,,,,,,,,321.78488166601164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7611485410016,321.78488166601164,321.78488166601164,321.78488166601164,321.78488166601164,321.7927117493314,321.78488166601164,321.78488166601164,323.08798804102116,Correct! صحیح است,2,1.293814292002935,None,0,67,323.09188170800917,323.1007529160124,325.1144341659965,325.09067674999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,67,67,21,,,,,,,,,325.1144341659965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0908549160231,325.1144341659965,325.1144341659965,325.1144341659965,325.1144341659965,325.1237985833509,325.1144341659965,325.1144341659965,326.2650958750164,Correct! صحیح است,2,1.1476347089919727,None,0,68,326.26905395800713,326.28093670800445,328.2963925000222,328.2679619580158,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,68,68,40,,,,,,,,,328.2963925000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.2685928750143,328.2963925000222,328.2963925000222,328.2963925000222,328.2963925000222,328.30033262435654,328.2963925000222,328.2963925000222,329.57275816600304,Correct! صحیح است,3,1.2723662499920465,None,0,69,329.5765777080087,329.5882740000088,331.5966293750098,331.57162154102116,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,69,69,4,,,,,,,,,331.5966293750098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.57255574999726,331.5966293750098,331.5966293750098,331.5966293750098,331.5966293750098,331.60400870833155,331.5966293750098,331.5966293750098,332.7894804160169,Correct! صحیح است,1,1.1882373749976978,None,0,70,332.7934484160214,332.80496166599914,334.8203975830111,334.7922857910162,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,70,70,18,,,,,,,,,334.8203975830111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.7928423330013,334.8203975830111,334.8203975830111,334.8203975830111,334.8203975830111,334.82456095834686,334.8203975830111,334.8203975830111,336.19923291599844,Correct! صحیح است,1,1.3731514169776347,None,0,71,336.2034884580062,336.2147935000248,338.22125970802153,338.1980504580133,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,71,71,45,,,,,,,,,338.22125970802153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.19823004101636,338.22125970802153,338.22125970802153,338.22125970802153,338.22125970802153,338.2311019993581,338.22125970802153,338.22125970802153,339.39360974999727,Correct! صحیح است,3,1.1616914159967564,None,0,72,339.397861541016,339.40923233301146,,341.40235233301064,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,72,72,51,,,,,,,,,341.42997816600837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.4029324160074,341.42997816600837,341.42997816600837,341.42997816600837,341.42997816600837,341.43553912433754,341.42997816600837,341.42997816600837,343.16705450002337,Correct! صحیح است,3,1.7269931249902584,None,0,73,343.17104975000257,343.1828360829968,,345.17578062502434,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,73,73,55,,,,,,,,,345.1983107080159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1759459580062,345.1983107080159,345.1983107080159,345.1983107080159,345.1983107080159,345.1923979996684,345.1983107080159,345.1983107080159,346.53770354102016,Correct! صحیح است,3,1.3342390000179876,None,0,74,346.5420098750037,346.55357758302125,348.56132766601513,348.53878141602036,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,74,74,35,,,,,,,,,348.56132766601513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.5389669580036,348.56132766601513,348.56132766601513,348.56132766601513,348.56132766601513,348.55519620768996,348.56132766601513,348.56132766601513,350.01687500000116,Correct! صحیح است,2,1.4492650410102215,None,0,75,350.0207526660233,350.0317364160146,,352.0276528329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,75,75,47,,,,,,,,,352.0552347910125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.028306541004,352.0552347910125,352.0552347910125,352.0552347910125,352.0552347910125,352.06079674934927,352.0552347910125,352.0552347910125,353.59789104101947,Correct! صحیح است,3,1.5343197920010425,None,0,76,353.6019570000062,353.61099012501654,355.6180375830154,355.5954392910062,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,76,76,11,,,,,,,,,355.6180375830154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.5956159160123,355.6180375830154,355.6180375830154,355.6180375830154,355.6180375830154,355.6118758326668,355.6180375830154,355.6180375830154,356.75442979100626,Correct! صحیح است,1,1.1347687079978641,None,0,77,356.75827920800657,356.76969320801436,,358.76608854101505,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,77,77,62,,,,,,,,,358.7900047080184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.7667032080062,358.7900047080184,358.7900047080184,358.7900047080184,358.7900047080184,358.7992291663327,358.7900047080184,358.7900047080184,361.08063425001455,Correct! صحیح است,4,2.2895030419749673,None,0,78,361.0846305830055,361.09663604100933,363.10696900001494,363.08296920801513,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-15-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,78,78,14,,,,,,,,,363.10696900001494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0831829580129,363.10696900001494,363.10696900001494,363.10696900001494,363.10696900001494,363.1160328743358,363.10696900001494,363.10696900001494,364.2279780410172,Correct! صحیح است,1,1.1110692090005614,None,0,79,364.23284866599715,364.245338208013,366.254066583002,366.23054079100257,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,79,79,60,,,,,,,,,366.254066583002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.2307359999977,366.254066583002,366.254066583002,366.254066583002,366.254066583002,366.2636357493543,366.254066583002,366.254066583002,368.43720800001756,Correct! صحیح است,4,2.1803040000086185,None,0,80,368.4411586250062,368.45241820800584,,370.4439729160222,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.4636480830086,370.46395708300406,TrainingGroup1,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.46397379101836,370.4685705000011,375.5030477910186,375.45907400001306,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
