SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image_7.started,sound_9.started,text_5.started,image.stopped,text_4.stopped,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,48,48,38,,,,,226.6449066669993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.6234074999993,226.6449066669993,226.6449066669993,226.6449066669993,226.6449066669993,226.63959466666736,226.6449066669993,226.6449066669993,227.91647616699993,Correct! صحیح است,1,1,2,1.2627817499997036,None,227.92038300000058,227.9319281249991,229.93602170899976,229.9148212500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,49,49,2,,,,,229.93602170899976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.914989375,229.93602170899976,229.93602170899976,229.93602170899976,229.93602170899976,229.9312379166661,229.93602170899976,229.93602170899976,231.21900316699976,Correct! صحیح است,1,1,1,1.276424916999531,None,231.22287545899962,231.2349424999993,233.23946433400124,233.21764724999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,50,50,45,,,,,233.23946433400124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.21786016700207,233.23946433400124,233.23946433400124,233.23946433400124,233.23946433400124,233.23405087566815,233.23946433400124,233.23946433400124,234.89550800000143,Correct! صحیح است,1,1,3,1.6531134590004513,None,234.8997843340003,234.91102895899894,,236.9008488340005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,51,51,46,,,,,236.92246520900153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.90102220900008,236.92246520900153,236.92246520900153,236.92246520900153,236.92246520900153,236.91746054166677,236.92246520900153,236.92246520900153,238.02375233400016,Correct! صحیح است,1,1,3,1.098450249999587,None,238.02761654200003,238.0390192090017,240.04998045899993,240.02333370899942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,52,52,27,,,,,240.04998045899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.02430150000146,240.04998045899993,240.04998045899993,240.04998045899993,240.04998045899993,240.05573337533548,240.04998045899993,240.04998045899993,241.2234414170016,Correct! صحیح است,1,1,2,1.1724651670010644,None,241.22731574999852,241.23843175000002,243.2471480839995,243.2222891249985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,53,53,20,,,,,243.2471480839995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.22322845899907,243.2471480839995,243.2471480839995,243.2471480839995,243.2471480839995,243.25471175033505,243.2471480839995,243.2471480839995,244.84363550000126,Correct! صحیح است,1,1,2,1.5894855000005919,None,244.84856833400045,244.86142883399953,246.8700582499987,246.84810704200208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,54,54,14,,,,,246.8700582499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.8482771250019,246.8700582499987,246.8700582499987,246.8700582499987,246.8700582499987,246.86446120866847,246.8700582499987,246.8700582499987,248.16077704200143,Correct! صحیح است,1,1,1,1.283992542001215,None,248.16454441699898,248.17663162499957,,250.16861679200156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,55,55,7,,,,,250.1930275420018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.16928262500005,250.1930275420018,250.1930275420018,250.1930275420018,250.1930275420018,250.20177666733485,250.1930275420018,250.1930275420018,251.452405,Correct! صحیح است,1,1,1,1.2581897909985855,None,251.45728370900179,251.47004516699963,,253.45959458400102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,56,56,8,,,,,253.4821250419991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.4597895420011,253.4821250419991,253.4821250419991,253.4821250419991,253.4821250419991,253.47622704166523,253.4821250419991,253.4821250419991,255.08685804199922,Correct! صحیح است,1,1,1,1.6033347500015225,None,255.0908246250001,255.10211995899954,,257.0957047920019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,57,57,34,,,,,257.11854049999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0958923340004,257.11854049999965,257.11854049999965,257.11854049999965,257.11854049999965,257.1289847923331,257.11854049999965,257.11854049999965,258.2834703340013,Correct! صحیح است,1,1,2,1.1636799590014562,None,258.2884496250008,258.3012696670012,,260.2933019170014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,58,58,57,,,,,260.31379620900043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.2934801250012,260.31379620900043,260.31379620900043,260.31379620900043,260.31379620900043,260.3099347916652,260.31379620900043,260.31379620900043,261.66053883399945,Correct! صحیح است,1,1,3,1.3347433750022901,None,261.6642977090014,261.67552470900046,263.6854921250015,263.66322245899937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,59,59,39,,,,,263.6854921250015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.6642246670017,263.6854921250015,263.6854921250015,263.6854921250015,263.6854921250015,263.695591500335,263.6854921250015,263.6854921250015,265.9712735840003,Correct! صحیح است,1,1,2,2.275344249999762,None,265.97559141700185,265.987886875002,,267.9764142919994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-2-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,60,60,41,,,,,267.99884479200045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.97659908399874,267.99884479200045,267.99884479200045,267.99884479200045,267.99884479200045,267.9930380416665,267.99884479200045,267.99884479200045,269.83219620900127,Correct! صحیح است,1,1,3,1.8308974589999707,None,269.8362230419989,269.8476502920021,271.8604290840012,271.8357989169999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,61,61,17,,,,,271.8604290840012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.83676962499885,271.8604290840012,271.8604290840012,271.8604290840012,271.8604290840012,271.86832583333353,271.8604290840012,271.8604290840012,273.1649132499988,Correct! صحیح است,1,1,1,1.3011846250010421,None,273.1687210000018,273.1801800840003,275.18823300000076,275.16504154200084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,62,62,35,,,,,275.18823300000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.1660158340019,275.18823300000076,275.18823300000076,275.18823300000076,275.18823300000076,275.1974044173335,275.18823300000076,275.18823300000076,276.7480962920017,Correct! صحیح است,1,1,2,1.558179374998872,None,276.75210566700116,276.76331879200006,278.7728815420014,278.7520782920001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,63,63,24,,,,,278.7728815420014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.7522324999991,278.7728815420014,278.7728815420014,278.7728815420014,278.7728815420014,278.76844445866686,278.7728815420014,278.7728815420014,280.4700084590004,Correct! صحیح است,1,1,2,1.6926887910012738,None,280.473763375001,280.4847475839997,282.4950241250008,282.4711680420005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,64,64,56,,,,,282.4950241250008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.4718637090009,282.4950241250008,282.4950241250008,282.4950241250008,282.4950241250008,282.5035469173349,282.4950241250008,282.4950241250008,284.63869912500013,Correct! صحیح است,1,1,3,2.1314149999998335,None,284.64284054200107,284.655074667,,286.64722783400066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,73,0,65,65,73,,,,,286.66929891700056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.64740191700184,286.66929891700056,286.66929891700056,286.66929891700056,286.66929891700056,286.6638613756661,286.66929891700056,286.66929891700056,288.23305070900096,Correct! صحیح است,1,1,4,1.5607111249992158,None,288.23683504200017,288.248235209001,290.2594201669999,290.2375882919987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-18-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,73,0,66,66,77,,,,,290.2594201669999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.23846129199956,290.2594201669999,290.2594201669999,290.2594201669999,290.2594201669999,290.2533387916667,290.2594201669999,290.2594201669999,291.5867890420013,Correct! صحیح است,1,1,4,1.323789250000118,None,291.5908356250002,291.60217820899925,,293.5935485420014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,67,67,9,,,,,293.6167803749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.59414570900117,293.6167803749995,293.6167803749995,293.6167803749995,293.6167803749995,293.62671416733474,293.6167803749995,293.6167803749995,295.26833350000015,Correct! صحیح است,1,1,1,1.6488073750006151,None,295.2722247919992,295.2838451669995,297.2940485420004,297.2724198750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,68,68,42,,,,,297.2940485420004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.2726016669985,297.2940485420004,297.2940485420004,297.2940485420004,297.2940485420004,297.2888132506671,297.2940485420004,297.2940485420004,299.4242790419994,Correct! صحیح است,1,1,3,2.118887583998003,None,299.4285763750013,299.4373541249988,301.44539641699885,301.42099895900174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,73,0,69,69,65,,,,,301.44539641699885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.42178404199876,301.44539641699885,301.44539641699885,301.44539641699885,301.44539641699885,301.4534996253319,301.44539641699885,301.44539641699885,303.07783729199946,Correct! صحیح است,1,1,4,1.6228327919998264,None,303.0819886249992,303.0940074169994,305.09947116699914,305.0785504170017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,70,70,22,,,,,305.09947116699914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0787587090017,305.09947116699914,305.09947116699914,305.09947116699914,305.09947116699914,305.0949275416681,305.09947116699914,305.09947116699914,306.53226454200194,Correct! صحیح است,1,1,2,1.4252862499997718,None,306.53616966700065,306.5441983749988,308.5501201670013,308.5272581669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,71,71,59,,,,,308.5501201670013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.527463041999,308.5501201670013,308.5501201670013,308.5501201670013,308.5501201670013,308.5603674583331,308.5501201670013,308.5501201670013,310.86062287499954,Correct! صحیح است,1,1,3,2.3064509160030866,None,310.86084279200077,310.87226416699923,,312.8629624589994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-2-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,72,72,21,,,,,312.88783004200013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.86361016700175,312.88783004200013,312.88783004200013,312.88783004200013,312.88783004200013,312.89609291733404,312.88783004200013,312.88783004200013,314.98343591700177,Correct! صحیح است,1,1,2,2.0882758749976347,None,314.9876443339999,314.9968684999985,317.0079262920008,316.9855160420011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,73,73,6,,,,,317.0079262920008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.98629333400095,317.0079262920008,317.0079262920008,317.0079262920008,317.0079262920008,317.0013550836668,317.0079262920008,317.0079262920008,318.3617547089998,Correct! صحیح است,1,1,1,1.3505258750010398,None,318.3654947920004,318.3768941669987,320.3821008750019,320.3613557919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,74,74,16,,,,,320.3821008750019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.3615636249997,320.3821008750019,320.3821008750019,320.3821008750019,320.3821008750019,320.37779883366625,320.3821008750019,320.3821008750019,321.6733568749987,Correct! صحیح است,1,1,1,1.2893242919999466,None,321.6773489170009,321.6889273750021,323.70125774999906,323.67704370900174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,75,75,33,,,,,323.70125774999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.677867041999,323.70125774999906,323.70125774999906,323.70125774999906,323.70125774999906,323.7094967503331,323.70125774999906,323.70125774999906,325.21907612499854,Correct! صحیح است,1,1,2,1.5072337499987043,None,325.2242429170001,325.2364946250018,,327.23030604200176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,76,76,31,,,,,327.2542513340013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.2309874999992,327.2542513340013,327.2542513340013,327.2542513340013,327.2542513340013,327.2634898333349,327.2542513340013,327.2542513340013,329.9788244170013,Correct! صحیح است,1,1,2,2.716923708001559,None,329.9790289590019,329.9881078340004,332.00037808400157,331.97650950000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,73,0,77,77,18,,,,,332.00037808400157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.9769349999988,332.00037808400157,332.00037808400157,332.00037808400157,332.00037808400157,332.0091578333345,332.00037808400157,332.00037808400157,333.9572064169988,Correct! صحیح است,1,1,1,1.9557464169993182,None,333.9612002499998,333.97256208399995,335.9860242499999,335.9614419999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,73,0,78,78,32,,,,,335.9860242499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.9619882920015,335.9860242499999,335.9860242499999,335.9860242499999,335.9860242499999,335.99388141733334,335.9860242499999,335.9860242499999,339.012758249999,Correct! صحیح است,1,1,2,3.0187825829998474,None,339.0129928339993,339.0245654169994,341.03321370900085,341.01260750000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,73,0,79,79,51,,,,,341.03321370900085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0127974169991,341.03321370900085,341.03321370900085,341.03321370900085,341.03321370900085,341.0289412916684,341.03321370900085,341.03321370900085,343.2190121249987,Correct! صحیح است,1,1,3,2.1831764160015155,None,343.2231238339991,343.23501395900166,345.2259592920018,345.21992899999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2200250419992,1.0,True,345.22021954199954,,,,,,,,,,,,,,,,,,,,,,,,,106290,001,2024-07-01_21h09.58.231,5-24,2024.1.4,None,2024-07-01 21h10.03.014992 +0900,
