SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses,total_trials,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,46,46,78,,,,,195.92282983400037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.90069758400023,195.92282983400037,195.92282983400037,195.92282983400037,195.92282983400037,195.91714808366694,195.92282983400037,195.92282983400037,196.84199608400013,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,0.9071251670011407,None,0,47,196.84576904200003,196.85915387500063,198.87148737499956,198.8434172920006,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,47,47,49,,,,,198.87148737499956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.84407970900065,198.87148737499956,198.87148737499956,198.87148737499956,198.87148737499956,198.87566950033266,198.87148737499956,198.87148737499956,201.76556183399953,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,2.885113750000528,None,0,48,201.76984787499896,201.78005804200075,,203.77479716699963,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,48,48,40,,,,,203.7994084589991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.77535824999904,203.7994084589991,203.7994084589991,203.7994084589991,203.7994084589991,203.80796870833234,203.7994084589991,203.7994084589991,298.19645895900067,Correct! صحیح است,3,94.39482275000046,None,0,49,298.1966892090004,298.20761474999927,300.2144707919997,300.1910478339996,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,49,49,6,,,,,300.2144707919997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.1912431670007,300.2144707919997,300.2144707919997,300.2144707919997,300.2144707919997,300.22411733333365,300.2144707919997,300.2144707919997,303.1885132089992,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,2.9713119580010243,None,0,50,303.18875616699916,303.2020062920001,305.20997145900037,305.18720604199916,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,50,50,35,,,,,305.20997145900037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.18736804199943,305.20997145900037,305.20997145900037,305.20997145900037,305.20997145900037,305.20367845866735,305.20997145900037,305.20997145900037,307.90894087500055,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,3,2.6950271250007063,None,0,51,307.9132150000005,307.92684858400025,309.9359087499997,309.9119586249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,51,51,53,,,,,309.9359087499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.91214620900064,309.9359087499997,309.9359087499997,309.9359087499997,309.9359087499997,309.94504229233326,309.9359087499997,309.9359087499997,1290.569037792,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,980.6259242080014,None,0,52,1290.569226833999,1290.5824218340003,1292.592212042,1292.5683477090006,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,52,52,60,,,,,1292.592212042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.5685263340001,1292.592212042,1292.592212042,1292.592212042,1292.592212042,1292.6014149583339,1292.592212042,1292.592212042,1295.313625875,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.7127706659994146,None,0,53,1295.3173910419991,1295.3280397500002,,1297.3178200420007,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,53,53,25,,,,,1297.3413519589994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.317988834,1297.3413519589994,1297.3413519589994,1297.3413519589994,1297.3413519589994,1297.351118250334,1297.3413519589994,1297.3413519589994,1299.6088087089993,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.2560517499987327,None,0,54,1299.6130262089991,1299.6259222089993,,1301.6134270000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,54,54,47,,,,,1301.635617209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.613583167,1301.635617209,1301.635617209,1301.635617209,1301.635617209,1301.6300541256662,1301.635617209,1301.635617209,1303.8810390420003,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.24377504199947,None,0,55,1303.8849045000006,1303.8981085840005,,1305.8856193339998,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,55,55,3,,,,,1305.9073878750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.8857989589997,1305.9073878750005,1305.9073878750005,1305.9073878750005,1305.9073878750005,1305.9022376666674,1305.9073878750005,1305.9073878750005,1307.684724749999,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.77145133400154,None,0,56,1307.6899171669993,1307.7042069590007,,1309.6923396250004,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,56,56,75,,,,,1309.7144505840006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.692511666999,1309.7144505840006,1309.7144505840006,1309.7144505840006,1309.7144505840006,1309.7089705006658,1309.7144505840006,1309.7144505840006,1310.6429559169992,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,0.9274972500006697,None,0,57,1310.6471214169997,1310.660221791999,1312.6696910419996,1312.6471067500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,57,57,8,,,,,1312.6696910419996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.6472959589992,1312.6696910419996,1312.6696910419996,1312.6696910419996,1312.6696910419996,1312.6634393336665,1312.6696910419996,1312.6696910419996,1313.5876024589998,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,0.9086752080002043,None,0,58,1313.5919170840007,1313.6052100420002,,1315.5998832919995,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,58,58,28,,,,,1315.623552916999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.6000592500004,1315.623552916999,1315.623552916999,1315.623552916999,1315.623552916999,1315.6331776673328,1315.623552916999,1315.623552916999,1316.711032416999,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.0771453750003275,None,0,59,1316.7152776250005,1316.7283558340005,1318.7360818750003,1318.7127420420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,59,59,5,,,,,1318.7360818750003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.7129353340006,1318.7360818750003,1318.7360818750003,1318.7360818750003,1318.7360818750003,1318.745869750334,1318.7360818750003,1318.7360818750003,1319.9326728340002,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.1934514999993553,None,0,60,1319.9366713340005,1319.9499694999995,,1321.9434329169999,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,60,60,68,,,,,1321.966210999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.9436275000007,1321.966210999999,1321.966210999999,1321.966210999999,1321.966210999999,1321.9600631666674,1321.966210999999,1321.966210999999,1323.3113945000005,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,1.342292457999065,None,0,61,1323.3153280419992,1323.3290917089998,,1325.3203490840006,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,61,61,69,,,,,1325.3476813750003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.3209749590005,1325.3476813750003,1325.3476813750003,1325.3476813750003,1325.3476813750003,1325.3535025003334,1325.3476813750003,1325.3476813750003,1326.3261380000004,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,0.9730808750009601,None,0,62,1326.330036416999,1326.343252958999,,1328.3355039590006,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,62,62,11,,,,,1328.3614670839997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.3360965419997,1328.3614670839997,1328.3614670839997,1328.3614670839997,1328.3614670839997,1328.3686567503323,1328.3614670839997,1328.3614670839997,1329.365715333999,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.001850666001701,None,0,63,1329.3701542500003,1329.383201875,1331.391097624999,1331.3679209999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,63,63,63,,,,,1331.391097624999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.3680833750004,1331.391097624999,1331.391097624999,1331.391097624999,1331.391097624999,1331.4009830423333,1331.391097624999,1331.391097624999,1332.3416301670004,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,0.9493524999998044,None,0,64,1332.3459427500002,1332.3594245000004,,1334.3542721249996,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,64,64,79,,,,,1334.3805813750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.3548252500004,1334.3805813750005,1334.3805813750005,1334.3805813750005,1334.3805813750005,1334.3874708333337,1334.3805813750005,1334.3805813750005,1335.7491194169997,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,1.3615302919988608,None,0,65,1335.7529510839995,1335.766341958999,,1337.7543790420004,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,65,65,71,,,,,1337.7770255840005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.7545552499996,1337.7770255840005,1337.7770255840005,1337.7770255840005,1337.7770255840005,1337.771004833667,1337.7770255840005,1337.7770255840005,1339.1768990839992,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,1.386398291999285,None,0,66,1339.180725791999,1339.1914676670003,1341.202181875,1341.1789850839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,66,66,7,,,,,1341.202181875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.1791686670003,1341.202181875,1341.202181875,1341.202181875,1341.202181875,1341.2119808333323,1341.202181875,1341.202181875,1342.504307916999,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.2935525829998369,None,0,67,1342.508247583999,1342.5183460419994,1344.5322259589993,1344.508262792,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,67,67,61,,,,,1344.5322259589993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.508452,1344.5322259589993,1344.5322259589993,1344.5322259589993,1344.5322259589993,1344.541346542334,1344.5322259589993,1344.5322259589993,1345.5430140419994,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,1.0068018330002815,None,0,68,1345.546987374999,1345.5601023750005,1347.5694021670006,1347.546278124999,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,68,68,17,,,,,1347.5694021670006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.5464497089997,1347.5694021670006,1347.5694021670006,1347.5694021670006,1347.5694021670006,1347.5793646673324,1347.5694021670006,1347.5694021670006,1349.3333600419992,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,1.755631166999592,None,0,69,1349.3372836670005,1349.3475240839998,1351.3547986249996,1351.3319162499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,69,69,22,,,,,1351.3547986249996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.3320978749998,1351.3547986249996,1351.3547986249996,1351.3547986249996,1351.3547986249996,1351.3649187083324,1351.3547986249996,1351.3547986249996,1352.778508292,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.4099114580003516,None,0,70,1352.782331041999,1352.795043917,1354.8070753749998,1354.7808586249994,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,70,70,45,,,,,1354.8070753749998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.7816818749998,1354.8070753749998,1354.8070753749998,1354.8070753749998,1354.8070753749998,1354.8132917923326,1354.8070753749998,1354.8070753749998,1356.2139550419997,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.405423874999542,None,0,71,1356.217976124999,1356.231872041999,1358.2408656669995,1358.2173405840003,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,71,71,42,,,,,1358.2408656669995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.2175294589997,1358.2408656669995,1358.2408656669995,1358.2408656669995,1358.2408656669995,1358.250435542334,1358.2408656669995,1358.2408656669995,1359.5673879999995,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.3229292910000368,None,0,72,1359.571120708999,1359.5843714999992,,1361.5768960839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,72,72,33,,,,,1361.5998505000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.5770603750007,1361.5998505000007,1361.5998505000007,1361.5998505000007,1361.5998505000007,1361.593524500666,1361.5998505000007,1361.5998505000007,1363.6077577920005,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.0057474579989503,None,0,73,1363.6117393339991,1363.6248375840005,,1365.6173144170007,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,73,73,65,,,,,1365.6405515419992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.6174935,1365.6405515419992,1365.6405515419992,1365.6405515419992,1365.6405515419992,1365.633936125667,1365.6405515419992,1365.6405515419992,1366.8998652089995,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,2,1.257989791,None,0,74,1366.9036170420004,1366.9169122500007,1368.9241187919997,1368.9023644999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,74,74,56,,,,,1368.9241187919997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.9025685840006,1368.9241187919997,1368.9241187919997,1368.9241187919997,1368.9241187919997,1368.9186985006656,1368.9241187919997,1368.9241187919997,1370.0625619999992,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,2,1.1337810000004538,None,0,75,1370.0665091669998,1370.0797155839991,1372.089425791999,1372.0658051249993,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,75,75,48,,,,,1372.089425791999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.0659765839991,1372.089425791999,1372.089425791999,1372.089425791999,1372.089425791999,1372.0988606673332,1372.089425791999,1372.089425791999,1373.4430652089995,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.3443892920004146,None,0,76,1373.446802417,1373.4604798340006,,1375.4522350419993,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,76,76,2,,,,,1375.4770603340003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.452847958999,1375.4770603340003,1375.4770603340003,1375.4770603340003,1375.4770603340003,1375.4853806253327,1375.4770603340003,1375.4770603340003,1376.4360322920002,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,2,0.9573775829994702,None,0,77,1376.4402522090004,1376.4544489590007,,1378.4443628749996,,,,,,,,,,,,,,,,,,,,,,,,,,,,117743,001,2024-06-30_12h55.52.894,5-22,2024.1.4,None,2024-06-30 12h55.59.808038 +0900,
