SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase3.started,test3_image1.started,test3_image2.started,test3_image3.started,test3_image4.started,test3_sound.started,text_10.started,test3_response_keyboard.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,0,0,0,15,0,58,58,66,,,,,,,,,,,,172.83725437499743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.8099504999991,172.83725437499743,172.83725437499743,172.83725437499743,172.83725437499743,172.8413564583321,172.83725437499743,172.83725437499743,172.8379942499996,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.020580249998602,None,172.842071957999,172.85226170799797,174.83864508299666,174.86066595800003,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,59,59,15,,,,,,,,,,,,174.86066595800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.8388368329979,174.86066595800003,174.86066595800003,174.86066595800003,174.86066595800003,174.85497441666692,174.86066595800003,174.86066595800003,174.91938933299753,Correct! صحیح است,1,1,1,0.05396012499841163,None,174.92361233299744,174.93483670799833,176.9195277910003,176.9446105829993,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,60,60,0,,,,,,,,,,,,176.9446105829993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.91991549999875,176.9446105829993,176.9446105829993,176.9446105829993,176.9446105829993,176.9524332493316,176.9446105829993,176.9446105829993,177.0227087079984,Correct! صحیح است,1,1,1,0.07049320800069836,None,177.02675520799676,177.03787899999952,179.02441879099933,179.05019683299906,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,0,0,0,15,0,61,61,25,,,,,,,,,,,,179.05019683299906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.02459420800005,179.05019683299906,179.05019683299906,179.05019683299906,179.05019683299906,179.05752199933028,179.05019683299906,179.05019683299906,179.08928012499746,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.03114258399727987,None,179.0930177079972,179.1056012079971,181.09288233299958,181.120929040997,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,0,0,0,15,0,62,62,73,,,,,,,,,,,,181.120929040997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.09392320799816,181.120929040997,181.120929040997,181.120929040997,181.120929040997,181.12514229133063,181.120929040997,181.120929040997,181.12153687499813,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9740285419975407,None,181.12175008299891,181.13133533299697,183.11417595799867,183.13617962499848,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,0,0,0,15,0,63,63,67,,,,,,,,,,,,183.13617962499848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.11433870799738,183.13617962499848,183.13617962499848,183.13617962499848,183.13617962499848,183.13053399966546,183.13617962499848,183.13617962499848,183.2526228329989,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.11519237500033341,None,183.25688091600023,183.2694954159997,185.2523215000001,185.27407262499764,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-18-En.wav,Speaker2,گوینده۲,0,0,0,15,0,64,64,37,,,,,,,,,,,,185.27407262499764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.25249399999666,185.27407262499764,185.27407262499764,185.27407262499764,185.27407262499764,185.26878070766568,185.27407262499764,185.27407262499764,185.32806437499676,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.04975662499782629,None,185.33185295799922,185.3440977499995,187.3376334579989,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,0,0,0,15,0,65,65,34,,,,,,,,,,,,187.36252912499913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.33831816599923,187.36252912499913,187.36252912499913,187.36252912499913,187.36252912499913,187.37081470833124,187.36252912499913,187.36252912499913,187.43451370799812,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.06976770800247323,None,187.4386782909969,187.45121141599884,189.43722404099753,189.46133995799755,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-15-En.wav,Speaker4,گوینده۴,0,0,0,15,0,66,66,74,,,,,,,,,,,,189.46133995799755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.4374047909987,189.46133995799755,189.46133995799755,189.46133995799755,189.46133995799755,189.47027354133076,189.46133995799755,189.46133995799755,189.53543287499997,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.06720825000229524,None,189.5396199579991,189.55253162499866,191.5391212909999,191.564737040997,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,67,67,5,,,,,,,,,,,,191.564737040997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5397149579985,191.564737040997,191.564737040997,191.564737040997,191.564737040997,191.5714972083302,191.564737040997,191.564737040997,191.6128224999993,Correct! صحیح است,1,1,1,0.03913466599988169,None,191.61683537499994,191.6279539999996,193.61382341599892,193.63695195800028,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,68,68,8,,,,,,,,,,,,193.63695195800028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.61400149999827,193.63695195800028,193.63695195800028,193.63695195800028,193.63695195800028,193.64682270833197,193.63695195800028,193.63695195800028,193.71960949999993,Correct! صحیح است,1,1,1,0.07848012499744073,None,193.72372441599873,193.73366108299888,195.723238999999,195.7474478749973,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,0,0,0,15,0,69,69,68,,,,,,,,,,,,195.7474478749973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.72341070799666,195.7474478749973,195.7474478749973,195.7474478749973,195.7474478749973,195.73966199966551,195.7474478749973,195.7474478749973,195.74804374999803,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.098576332999073,None,195.7518352909974,195.7610073750002,197.74880104099793,197.77210004099834,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,0,0,0,15,0,70,70,55,,,,,,,,,,,,197.77210004099834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.74899370799903,197.77210004099834,197.77210004099834,197.77210004099834,197.77210004099834,197.78190629133366,197.77210004099834,197.77210004099834,197.87118833299974,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.09807116699812468,None,197.87499433299672,197.88766862499688,199.87038649999886,199.89277916599895,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-17-En.wav,Speaker4,گوینده۴,0,0,0,15,0,71,71,76,,,,,,,,,,,,199.89277916599895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.87057558299784,199.89277916599895,199.89277916599895,199.89277916599895,199.89277916599895,199.88683379166494,199.89277916599895,199.89277916599895,199.9015624579988,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.000981582998065278,None,199.905294082997,199.91463904099874,201.9103849159983,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,0,0,0,15,0,72,72,69,,,,,,,,,,,,201.93225445799908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.9105541659992,201.93225445799908,201.93225445799908,201.93225445799908,201.93225445799908,201.92701679166592,201.93225445799908,201.93225445799908,201.9330337499996,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9786589159994037,None,201.93718220799929,201.94674183299867,203.93061274999855,203.9533899579983,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,0,0,0,15,0,73,73,46,,,,,,,,,,,,203.9533899579983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.93081229099698,203.9533899579983,203.9533899579983,203.9533899579983,203.9533899579983,203.94705383266435,203.9533899579983,203.9533899579983,203.9971580829988,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.04125000000203727,None,204.00094254099895,204.01355449999755,205.9991251249994,206.02238787500028,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,0,0,0,15,0,74,74,70,,,,,,,,,,,,206.02238787500028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.99931541600017,206.02238787500028,206.02238787500028,206.02238787500028,206.02238787500028,206.03219420833244,206.02238787500028,206.02238787500028,206.0761716249981,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.05065516700051376,None,206.08001391599828,206.09243583299758,208.08529949999865,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,75,75,16,,,,,,,,,,,,208.10836170799666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.08546329099772,208.10836170799666,208.10836170799666,208.10836170799666,208.10836170799666,208.1186019993334,208.10836170799666,208.10836170799666,208.10896679099824,Correct! صحیح است,1,1,1,2.032687041999452,None,208.10938774999886,208.11762866599747,210.1008562499992,210.12335241599794,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,0,0,0,15,0,76,76,28,,,,,,,,,,,,210.12335241599794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.1010479999968,210.12335241599794,210.12335241599794,210.12335241599794,210.12335241599794,210.11720441666355,210.12335241599794,210.12335241599794,210.2859765409994,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.15639287500016508,None,210.29005658299866,210.302405790997,212.29142329099705,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,77,77,1,,,,,,,,,,,,212.3172250409989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.29206258299746,212.3172250409989,212.3172250409989,212.3172250409989,212.3172250409989,212.32459533333218,212.3172250409989,212.3172250409989,212.45475183300005,Correct! صحیح است,1,1,1,0.13489195900183404,None,212.45848408299935,212.46974066599796,214.45353141599844,214.47674516599727,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,0,0,0,15,0,78,78,75,,,,,,,,,,,,214.47674516599727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.4544148749992,214.47674516599727,214.47674516599727,214.47674516599727,214.47674516599727,214.48592995833002,214.47674516599727,214.47674516599727,214.63429025000005,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.1564885419975326,None,214.63819758299724,214.6505722499969,216.641416208,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,79,79,19,,,,,,,,,,,,216.6628502909989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.64158258299722,216.6628502909989,216.6628502909989,216.6628502909989,216.6628502909989,216.65805120766552,216.6628502909989,216.6628502909989,216.81947837499683,Correct! صحیح است,1,1,1,0.15502254199964227,None,216.82349591599996,216.83419712499744,218.82618649999858,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.82631441599733,1.0,True,218.82658529099717,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.82661841599838,218.8308089159982,223.8718367909969,223.82654216599985,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,223.8718367909969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.84788908299743,223.8718367909969,223.8718367909969,223.8718367909969,223.8718367909969,223.8755893329988,223.8718367909969,223.8718367909969,,,,,,,,
